worker,device,device_path,phase,stage,method,layout,bytes,repeat,started,ended,file,samples,warmup,setup_ns,verified_records,base_offset,min_us,mean_us,stddev_us,max_us,p01_us,p05_us,p25_us,p50_us,p75_us,p90_us,p95_us,p99_us,p999_us,over_1000us_pct,over_2000us_pct,over_5000us_pct,over_10000us_pct
sata-ssd,instance-store-0,/dev/xvdb,raw,screen,uring-direct-dsync,raw,16384,0,1789404097.7883146,1789404098.4490867,instance-store-0-screen-raw-uring-direct-dsync-raw-16384-r0.csv.gz,2000,32,21965343,2032,1073741824,93.97,116.63600500000001,88.13545635649693,1702.374,95.791,97.0381,99.15075,101.227,104.72325000000001,110.9111,118.16825,613.07851,848.8595549999991,0.05,0.0,0.0,0.0
sata-ssd,instance-store-0,/dev/xvdb,raw,screen,direct-dsync,raw,4096,0,1789404098.4563797,1789404099.0755424,instance-store-0-screen-raw-direct-dsync-raw-4096-r0.csv.gz,2000,32,5244409,2032,1073741824,125.703,152.00921100000002,115.04020679204501,1790.259,127.73673,129.4694,132.525,135.1855,138.55374999999998,143.7186,149.02479999999997,995.2534999999999,1162.036398999999,1.0,0.0,0.0,0.0
sata-ssd,instance-store-0,/dev/xvdb,raw,screen,uring-direct-dsync,raw,65536,0,1789404099.083513,1789404100.0303483,instance-store-0-screen-raw-uring-direct-dsync-raw-65536-r0.csv.gz,2000,32,88137839,2032,1073741824,122.924,150.88377549999998,92.14651145622986,1014.279,124.88796,126.68535,130.27224999999999,133.64499999999998,138.3925,145.6919,152.76319999999998,726.71931,890.3612159999993,0.05,0.0,0.0,0.0
sata-ssd,instance-store-0,/dev/xvdb,raw,screen,direct-fdatasync,raw,512,0,1789404100.0385935,1789404100.6477196,instance-store-0-screen-raw-direct-fdatasync-raw-512-r0.csv.gz,2000,32,845924,2032,1073741824,116.578,149.4531165,114.05230460739024,1303.333,118.49693,119.7353,121.83949999999999,123.9295,127.705,197.8607,210.49455,912.68948,1263.7542999999994,0.55,0.0,0.0,0.0
sata-ssd,instance-store-0,/dev/xvdb,raw,screen,uring-direct-dsync,raw,512,0,1789404100.6558218,1789404101.2555206,instance-store-0-screen-raw-uring-direct-dsync-raw-512-r0.csv.gz,2000,32,1807633,2032,1073741824,101.078,146.95717050000002,98.6684771951226,1247.625,112.98861000000001,114.4099,117.2425,119.9555,125.6965,196.55530000000002,212.1054,687.04007,887.2253409999994,0.05,0.0,0.0,0.0
sata-ssd,instance-store-0,/dev/xvdb,raw,screen,uring-direct-fdatasync,raw,512,0,1789404101.263793,1789404101.8770156,instance-store-0-screen-raw-uring-direct-fdatasync-raw-512-r0.csv.gz,2000,32,1149957,2032,1073741824,121.028,152.98512,111.82961722697883,1321.792,122.1938,123.20965,125.2435,127.16149999999999,130.72500000000002,201.869,214.51305,852.0381299999999,1267.1142979999995,0.6,0.0,0.0,0.0
sata-ssd,instance-store-0,/dev/xvdb,raw,screen,uring-direct-fdatasync,raw,65536,0,1789404101.8848782,1789404102.8607628,instance-store-0-screen-raw-uring-direct-fdatasync-raw-65536-r0.csv.gz,2000,32,91308587,2032,1073741824,134.094,159.34430300000002,111.69017432020684,1126.392,136.59535,138.0128,140.684,143.1805,147.1635,153.2076,157.0807,1000.30928,1109.628714,1.05,0.0,0.0,0.0
sata-ssd,instance-store-0,/dev/xvdb,raw,screen,direct-fdatasync,raw,65536,0,1789404102.8699508,1789404103.8305895,instance-store-0-screen-raw-direct-fdatasync-raw-65536-r0.csv.gz,2000,32,89468761,2032,1073741824,127.842,152.8657685,112.63340874945101,1511.397,130.09677000000002,131.7389,134.71375,137.3765,140.9495,146.1013,150.62030000000001,991.88533,1055.6367719999932,0.9,0.0,0.0,0.0
sata-ssd,instance-store-0,/dev/xvdb,raw,screen,direct-fdatasync,raw,16384,0,1789404103.8387916,1789404104.5061727,instance-store-0-screen-raw-direct-fdatasync-raw-16384-r0.csv.gz,2000,32,21956037,2032,1073741824,101.739,121.7876525,96.1443244019206,1166.704,104.07387,105.25085,107.61425,109.488,111.89725,116.372,120.81195,928.65296,1030.699604999999,0.15,0.0,0.0,0.0
sata-ssd,instance-store-0,/dev/xvdb,raw,screen,direct-fdatasync,raw,4096,0,1789404104.5140986,1789404105.0520394,instance-store-0-screen-raw-direct-fdatasync-raw-4096-r0.csv.gz,2000,32,5950149,2032,1073741824,91.415,109.599918,90.57014208833547,1350.431,93.78873,94.5709,96.2735,97.914,100.083,103.47149999999999,108.18085,840.8926599999999,964.2209209999947,0.1,0.0,0.0,0.0
sata-ssd,instance-store-0,/dev/xvdb,raw,screen,direct-dsync,raw,65536,0,1789404105.0587256,1789404106.1251013,instance-store-0-screen-raw-direct-dsync-raw-65536-r0.csv.gz,2000,32,92250469,2032,1073741824,163.887,202.635416,133.30773114371854,2039.115,168.92877000000001,172.61079999999998,177.41975,181.2635,186.50625,193.26670000000001,201.5311,1071.9494100000002,1327.9077039999988,1.5,0.05,0.0,0.0
sata-ssd,instance-store-0,/dev/xvdb,raw,screen,direct-fdatasync,raw,4096,1,1789404106.1337125,1789404106.6634176,instance-store-0-screen-raw-direct-fdatasync-raw-4096-r1.csv.gz,2000,32,6013160,2032,1073741824,92.206,108.5054145,90.48457391942391,1177.228,93.02288,94.02995,95.72175,97.43950000000001,99.47025000000001,103.1014,107.42655,863.3737899999999,1028.860338999997,0.25,0.0,0.0,0.0
sata-ssd,instance-store-0,/dev/xvdb,raw,screen,uring-direct-fdatasync,raw,16384,1,1789404106.6700778,1789404107.331469,instance-store-0-screen-raw-uring-direct-fdatasync-raw-16384-r1.csv.gz,2000,32,21632480,2032,1073741824,104.396,124.0775275,95.05042500620523,1163.405,106.97344000000001,108.18485,110.25750000000001,111.985,114.41650000000001,118.6579,122.51304999999999,934.00638,1048.7828749999999,0.25,0.0,0.0,0.0
sata-ssd,instance-store-0,/dev/xvdb,raw,screen,direct-fdatasync,raw,65536,1,1789404107.3395586,1789404108.3308325,instance-store-0-screen-raw-direct-fdatasync-raw-65536-r1.csv.gz,2000,32,118283705,2032,1073741824,129.236,154.8749065,107.6099218425223,1126.388,131.22087,132.659,135.98275,138.8315,143.28875,149.04090000000002,155.3462,989.15994,1034.9363829999998,0.7,0.0,0.0,0.0
sata-ssd,instance-store-0,/dev/xvdb,raw,screen,direct-fdatasync,raw,512,1,1789404108.3383713,1789404108.9546516,instance-store-0-screen-raw-direct-fdatasync-raw-512-r1.csv.gz,2000,32,815830,2032,1073741824,116.414,150.4551205,118.14845951379975,2014.908,118.42788999999999,119.5947,121.79175,123.9435,128.064,197.9721,211.7053,832.11849,1301.4702699999998,0.65,0.05,0.0,0.0
sata-ssd,instance-store-0,/dev/xvdb,raw,screen,uring-direct-dsync,raw,512,1,1789404108.962306,1789404109.5630243,instance-store-0-screen-raw-uring-direct-dsync-raw-512-r1.csv.gz,2000,32,846827,2032,1073741824,108.9,143.31255199999998,96.0025610367364,1005.205,110.51581,111.9499,114.83375000000001,117.852,122.94975,193.71310000000003,212.4683,711.2516999999999,943.238622,0.05,0.0,0.0,0.0
sata-ssd,instance-store-0,/dev/xvdb,raw,screen,direct-dsync,raw,16384,1,1789404109.5717926,1789404110.337668,instance-store-0-screen-raw-direct-dsync-raw-16384-r1.csv.gz,2000,32,23931406,2032,1073741824,136.394,165.594222,117.16213165296078,1317.218,139.33981,141.1044,144.4755,147.677,152.3325,158.43210000000002,164.34529999999998,1029.94796,1221.562101999999,1.1,0.0,0.0,0.0
sata-ssd,instance-store-0,/dev/xvdb,raw,screen,direct-dsync,raw,512,1,1789404110.345985,1789404111.045773,instance-store-0-screen-raw-direct-dsync-raw-512-r1.csv.gz,2000,32,834391,2032,1073741824,150.757,194.3171795,111.41686330606906,1500.875,154.53531,156.5436,160.438,164.51,170.57075,243.5767,259.46889999999996,838.8099699999999,1001.916918,0.2,0.0,0.0,0.0
sata-ssd,instance-store-0,/dev/xvdb,raw,screen,uring-direct-dsync,raw,65536,1,1789404111.0533628,1789404111.9995825,instance-store-0-screen-raw-uring-direct-dsync-raw-65536-r1.csv.gz,2000,32,89678184,2032,1073741824,122.957,149.318819,87.4785638411219,1061.789,124.917,126.74795,129.67200000000003,133.2115,138.32375000000002,144.5549,151.5409,693.5450399999999,853.4450449999964,0.1,0.0,0.0,0.0
sata-ssd,instance-store-0,/dev/xvdb,raw,screen,uring-direct-dsync,raw,4096,1,1789404112.0083172,1789404112.518118,instance-store-0-screen-raw-uring-direct-dsync-raw-4096-r1.csv.gz,2000,32,5042722,2032,1073741824,83.84,102.9838465,83.93203958671526,1728.644,85.01598,86.2217,88.0585,89.9505,92.3155,97.0442,103.17545000000001,590.2059299999997,834.1997669999994,0.05,0.0,0.0,0.0
sata-ssd,instance-store-0,/dev/xvdb,raw,screen,direct-dsync,raw,65536,1,1789404112.5259247,1789404113.5646586,instance-store-0-screen-raw-direct-dsync-raw-65536-r1.csv.gz,2000,32,89779909,2032,1073741824,162.006,196.024511,125.63022490998685,1356.281,164.53595,166.81995,170.7615,174.821,180.7525,187.5875,194.41025,990.2018,1285.9964239999988,0.95,0.0,0.0,0.0
sata-ssd,instance-store-0,/dev/xvdb,raw,screen,direct-dsync,raw,4096,1,1789404113.5726275,1789404114.19365,instance-store-0-screen-raw-direct-dsync-raw-4096-r1.csv.gz,2000,32,5322809,2032,1073741824,124.909,150.93323800000002,111.54644044814857,1423.438,127.15165,128.68315,131.2935,133.6645,136.95775,142.0153,147.67604999999998,966.4028,1223.9593559999967,0.75,0.0,0.0,0.0
sata-ssd,instance-store-0,/dev/xvdb,raw,screen,uring-direct-fdatasync,raw,512,1,1789404114.202583,1789404114.814857,instance-store-0-screen-raw-uring-direct-fdatasync-raw-512-r1.csv.gz,2000,32,892421,2032,1073741824,105.285,151.9673915,116.32605521539973,1655.578,120.78197999999999,121.876,123.7055,125.612,129.122,200.3299,214.50475,913.98001,1299.160444999999,0.65,0.0,0.0,0.0
sata-ssd,instance-store-0,/dev/xvdb,raw,screen,uring-direct-fdatasync,raw,4096,1,1789404114.8228312,1789404115.3672252,instance-store-0-screen-raw-uring-direct-fdatasync-raw-4096-r1.csv.gz,2000,32,6094731,2032,1073741824,94.083,111.47690399999999,90.56241101351479,1142.425,96.19699,96.9259,98.53575000000001,100.08,102.27325,105.622,110.56219999999999,885.7241299999998,1000.6003039999998,0.15,0.0,0.0,0.0
sata-ssd,instance-store-0,/dev/xvdb,raw,screen,direct-fdatasync,raw,16384,1,1789404115.3743384,1789404116.038036,instance-store-0-screen-raw-direct-fdatasync-raw-16384-r1.csv.gz,2000,32,21272157,2032,1073741824,101.598,120.221176,92.8848598178628,971.962,103.26191,104.4979,106.5415,108.2245,110.52575,114.87360000000001,119.42385,920.70386,966.9533389999999,0.0,0.0,0.0,0.0
sata-ssd,instance-store-0,/dev/xvdb,raw,screen,uring-direct-dsync,raw,16384,1,1789404116.0458076,1789404116.7001,instance-store-0-screen-raw-uring-direct-dsync-raw-16384-r1.csv.gz,2000,32,22996640,2032,1073741824,94.36,116.69166,85.73191813918197,1282.944,95.89495,97.16485,99.3305,101.681,105.3875,111.7247,119.40334999999999,639.38182,873.7464419999961,0.1,0.0,0.0,0.0
sata-ssd,instance-store-0,/dev/xvdb,raw,screen,uring-direct-fdatasync,raw,65536,1,1789404116.7089097,1789404117.6660793,instance-store-0-screen-raw-uring-direct-fdatasync-raw-65536-r1.csv.gz,2000,32,84288609,2032,1073741824,132.273,157.7667845,113.52252035274789,1185.471,134.19172,135.66015000000002,138.3845,141.1915,145.341,150.9255,155.2575,992.9017899999999,1143.0766589999992,1.0,0.0,0.0,0.0
sata-ssd,instance-store-0,/dev/xvdb,raw,screen,uring-direct-fdatasync,raw,4096,2,1789404117.6761498,1789404118.2055721,instance-store-0-screen-raw-uring-direct-fdatasync-raw-4096-r2.csv.gz,2000,32,6273920,2032,1073741824,93.01,111.2702465,87.80431723796238,953.124,95.93182,96.91385,98.633,100.0705,102.07025,105.6368,111.2187,875.1660199999997,949.1771939999999,0.0,0.0,0.0,0.0
sata-ssd,instance-store-0,/dev/xvdb,raw,screen,direct-dsync,raw,16384,2,1789404118.2131655,1789404118.971147,instance-store-0-screen-raw-direct-dsync-raw-16384-r2.csv.gz,2000,32,22711610,2032,1073741824,135.359,163.98826300000002,119.01574199054019,2117.163,138.12528,139.7866,142.58875,145.60399999999998,149.915,155.6256,162.30695,927.2167199999997,1292.0446049999985,0.9,0.05,0.0,0.0
sata-ssd,instance-store-0,/dev/xvdb,raw,screen,direct-fdatasync,raw,512,2,1789404118.9806771,1789404119.588756,instance-store-0-screen-raw-direct-fdatasync-raw-512-r2.csv.gz,2000,32,853898,2032,1073741824,116.16,149.2361165,112.49556388003897,1285.458,118.21546,119.5349,121.67225,123.76650000000001,127.27425,197.5997,210.7978,860.0576799999997,1256.8269969999994,0.6,0.0,0.0,0.0
sata-ssd,instance-store-0,/dev/xvdb,raw,screen,uring-direct-fdatasync,raw,512,2,1789404119.5964742,1789404120.211232,instance-store-0-screen-raw-uring-direct-fdatasync-raw-512-r2.csv.gz,2000,32,1347345,2032,1073741824,112.679,152.648101,111.05580886269209,1310.355,121.73195,123.09735,125.01775,127.101,130.36575,199.9456,215.35375000000002,860.7407599999998,1243.0725009999996,0.65,0.0,0.0,0.0
sata-ssd,instance-store-0,/dev/xvdb,raw,screen,direct-fdatasync,raw,16384,2,1789404120.2201233,1789404120.8808138,instance-store-0-screen-raw-direct-fdatasync-raw-16384-r2.csv.gz,2000,32,22093021,2032,1073741824,100.637,121.609671,110.24877184279542,1841.074,102.69266999999999,103.84195,105.754,107.568,110.0035,113.9897,119.34305,929.52207,1360.7734159999911,0.35,0.0,0.0,0.0
sata-ssd,instance-store-0,/dev/xvdb,raw,screen,uring-direct-dsync,raw,16384,2,1789404120.891222,1789404121.5413876,instance-store-0-screen-raw-uring-direct-dsync-raw-16384-r2.csv.gz,2000,32,22493138,2032,1073741824,93.999,114.8575945,82.23293595942607,1043.525,95.00291,96.03975000000001,98.395,100.47749999999999,103.783,109.37830000000002,117.05919999999999,598.0198499999999,948.7031819999995,0.05,0.0,0.0,0.0
sata-ssd,instance-store-0,/dev/xvdb,raw,screen,direct-dsync,raw,512,2,1789404121.5497248,1789404122.2603366,instance-store-0-screen-raw-direct-dsync-raw-512-r2.csv.gz,2000,32,1354022,2032,1073741824,153.713,194.645309,113.53421388483085,1142.693,155.28262999999998,157.12895,160.98025,164.8935,171.5505,242.7143,254.71224999999998,867.65937,1101.0970539999996,0.45,0.0,0.0,0.0
sata-ssd,instance-store-0,/dev/xvdb,raw,screen,uring-direct-dsync,raw,512,2,1789404122.2696216,1789404122.8735042,instance-store-0-screen-raw-uring-direct-dsync-raw-512-r2.csv.gz,2000,32,909542,2032,1073741824,110.769,145.7303355,94.32076856357745,1012.171,113.11897,114.35775000000001,116.8315,119.35249999999999,124.80275,195.6352,210.37914999999995,675.8295299999999,816.4327739999991,0.05,0.0,0.0,0.0
sata-ssd,instance-store-0,/dev/xvdb,raw,screen,direct-dsync,raw,4096,2,1789404122.8826432,1789404123.5052588,instance-store-0-screen-raw-direct-dsync-raw-4096-r2.csv.gz,2000,32,5689586,2032,1073741824,125.821,153.58286999999999,121.6070682807011,1493.718,128.40779999999998,130.12195000000003,133.123,135.801,139.52124999999998,144.5551,150.14555,1043.8568699999998,1203.6662629999958,1.25,0.0,0.0,0.0
sata-ssd,instance-store-0,/dev/xvdb,raw,screen,uring-direct-dsync,raw,65536,2,1789404123.5147083,1789404124.46419,instance-store-0-screen-raw-uring-direct-dsync-raw-65536-r2.csv.gz,2000,32,85780425,2032,1073741824,120.658,152.364834,91.12494674968235,1038.28,124.85961999999999,127.19285,131.0145,134.399,139.7985,147.3052,162.55939999999998,700.9347399999999,883.0866059999967,0.1,0.0,0.0,0.0
sata-ssd,instance-store-0,/dev/xvdb,raw,screen,uring-direct-dsync,raw,4096,2,1789404124.4731476,1789404124.9986634,instance-store-0-screen-raw-uring-direct-dsync-raw-4096-r2.csv.gz,2000,32,6088874,2032,1073741824,82.628,103.9572405,87.80074830231038,1555.255,85.75891,86.7689,88.60075,90.2165,92.75025,97.1162,104.06334999999999,623.6263899999998,1031.33864099999,0.15,0.0,0.0,0.0
sata-ssd,instance-store-0,/dev/xvdb,raw,screen,uring-direct-fdatasync,raw,16384,2,1789404125.0065928,1789404125.681122,instance-store-0-screen-raw-uring-direct-fdatasync-raw-16384-r2.csv.gz,2000,32,22410212,2032,1073741824,104.2,123.91163499999999,100.82665577526002,1228.984,106.30782,107.1658,108.97075,110.58949999999999,112.96424999999999,117.7033,122.42375,947.6890199999999,1095.0898649999974,0.4,0.0,0.0,0.0
sata-ssd,instance-store-0,/dev/xvdb,raw,screen,direct-dsync,raw,65536,2,1789404125.6900327,1789404126.741331,instance-store-0-screen-raw-direct-dsync-raw-65536-r2.csv.gz,2000,32,91878182,2032,1073741824,162.464,198.264535,124.53154974272493,1361.476,166.13968,168.48765,173.20625,176.905,182.33775,189.0881,196.77415,1023.46557,1300.490852999999,1.2,0.0,0.0,0.0
sata-ssd,instance-store-0,/dev/xvdb,raw,screen,direct-fdatasync,raw,4096,2,1789404126.7508118,1789404127.2912023,instance-store-0-screen-raw-direct-fdatasync-raw-4096-r2.csv.gz,2000,32,5748701,2032,1073741824,92.685,109.712883,87.1704303900773,968.345,95.04597000000001,95.8687,97.38974999999999,98.6515,100.47475,103.8173,108.57154999999999,864.8335199999998,928.5572519999995,0.0,0.0,0.0,0.0
sata-ssd,instance-store-0,/dev/xvdb,raw,screen,direct-fdatasync,raw,65536,2,1789404127.2997103,1789404128.2508392,instance-store-0-screen-raw-direct-fdatasync-raw-65536-r2.csv.gz,2000,32,86769483,2032,1073741824,128.512,152.776815,109.94712899986872,1447.458,130.45272,132.0191,134.6755,137.152,141.19125,146.7086,151.21515,991.83569,1028.533418999996,0.7,0.0,0.0,0.0
sata-ssd,instance-store-0,/dev/xvdb,raw,screen,uring-direct-fdatasync,raw,65536,2,1789404128.2598894,1789404129.2305918,instance-store-0-screen-raw-uring-direct-fdatasync-raw-65536-r2.csv.gz,2000,32,88609967,2032,1073741824,135.969,160.785944,110.25099603144574,1060.698,137.62592,139.4206,142.1705,144.9415,148.68949999999998,154.8281,158.50504999999998,1006.75932,1047.71293,1.25,0.0,0.0,0.0
sata-ssd,instance-store-0,/dev/xvdb,ordered,screen,uring-direct-dsync,initialized,512,0,1789404129.3670247,1789404129.9788234,instance-store-0-screen-ordered-uring-direct-dsync-initialized-512-r0.csv.gz,2000,32,1353833,2032,0,107.124,152.269745,100.42394407894452,1100.437,117.96787,119.30155,122.62175,125.8495,132.03275000000002,202.2213,219.9866,739.3901199999999,976.1929899999991,0.1,0.0,0.0,0.0
sata-ssd,instance-store-0,/dev/xvdb,ordered,screen,buffered-fdatasync,initialized,4096,0,1789404129.9880154,1789404130.5475583,instance-store-0-screen-ordered-buffered-fdatasync-initialized-4096-r0.csv.gz,2000,32,6246746,2032,0,97.883,120.32796499999999,95.2626856467199,1140.601,99.74864,102.3897,106.479,108.854,111.38425000000001,115.0441,119.66055,950.75838,993.2981569999984,0.1,0.0,0.0,0.0
sata-ssd,instance-store-0,/dev/xvdb,ordered,screen,buffered-fdatasync,initialized,65536,0,1789404130.5570378,1789404131.5689569,instance-store-0-screen-ordered-buffered-fdatasync-initialized-65536-r0.csv.gz,2000,32,88764971,2032,0,146.605,178.51158850000002,118.77796483416513,1356.015,149.43791,151.71945,155.40025,159.176,164.69825,174.82960000000003,183.38109999999998,1046.2531399999998,1250.3876819999994,1.2,0.0,0.0,0.0
sata-ssd,instance-store-0,/dev/xvdb,ordered,screen,buffered-fdatasync,initialized,512,0,1789404131.579812,1789404132.1245668,instance-store-0-screen-ordered-buffered-fdatasync-initialized-512-r0.csv.gz,2000,32,1092402,2032,0,96.441,113.49023600000001,89.92518536129522,1100.234,97.81971,99.1346,101.032,102.69149999999999,104.87575000000001,108.0702,111.89500000000001,899.1986699999999,1005.5055189999999,0.15,0.0,0.0,0.0
sata-ssd,instance-store-0,/dev/xvdb,ordered,screen,buffered-fdatasync,initialized,16384,0,1789404132.1341982,1789404132.8321881,instance-store-0-screen-ordered-buffered-fdatasync-initialized-16384-r0.csv.gz,2000,32,22566333,2032,0,110.365,133.4991005,102.20690380322849,1049.332,114.03000999999999,115.34355,118.02074999999999,120.2465,123.41975000000001,128.8381,133.95344999999998,989.7995,1036.008118,0.7,0.0,0.0,0.0
sata-ssd,instance-store-0,/dev/xvdb,ordered,screen,direct-dsync,initialized,4096,0,1789404132.8412945,1789404133.3793387,instance-store-0-screen-ordered-direct-dsync-initialized-4096-r0.csv.gz,2000,32,5425717,2032,0,92.901,109.162397,85.4849796798092,951.754,95.36294,96.32985,97.804,99.162,100.95425,103.56410000000001,106.85995,889.80067,946.8843679999999,0.0,0.0,0.0,0.0
sata-ssd,instance-store-0,/dev/xvdb,ordered,screen,uring-direct-dsync,initialized,4096,0,1789404133.3877354,1789404133.9198358,instance-store-0-screen-ordered-uring-direct-dsync-initialized-4096-r0.csv.gz,2000,32,4893111,2032,0,90.579,110.7509305,74.99589925912396,912.852,91.85697,93.2199,95.80475,98.126,101.457,106.47980000000001,115.18844999999999,590.71826,794.9874489999999,0.0,0.0,0.0,0.0
sata-ssd,instance-store-0,/dev/xvdb,ordered,screen,direct-fdatasync,initialized,65536,0,1789404133.9277856,1789404134.887864,instance-store-0-screen-ordered-direct-fdatasync-initialized-65536-r0.csv.gz,2000,32,86799527,2032,0,131.594,158.188252,108.96004158396552,1046.525,133.41882,134.96685000000002,137.847,140.8,145.78300000000002,154.79170000000005,176.0939,995.7018,1041.986397,0.95,0.0,0.0,0.0
sata-ssd,instance-store-0,/dev/xvdb,ordered,screen,direct-dsync,initialized,65536,0,1789404134.8965197,1789404135.8520207,instance-store-0-screen-ordered-direct-dsync-initialized-65536-r0.csv.gz,2000,32,86869104,2032,0,128.779,155.6745305,110.48606491109216,1145.505,131.03791,132.43234999999999,135.60675,138.59750000000003,143.36625,153.51950000000002,173.2057,1018.52109,1100.9129379999997,1.25,0.0,0.0,0.0
sata-ssd,instance-store-0,/dev/xvdb,ordered,screen,uring-direct-fdatasync,initialized,4096,0,1789404135.8616824,1789404136.3965564,instance-store-0-screen-ordered-uring-direct-fdatasync-initialized-4096-r0.csv.gz,2000,32,6219998,2032,0,97.846,114.7605555,91.32404718631845,1093.193,99.21884,100.06255,101.8385,103.59100000000001,106.27225,109.87480000000001,113.6284,897.6236700000001,1040.6757449999996,0.25,0.0,0.0,0.0
sata-ssd,instance-store-0,/dev/xvdb,ordered,screen,buffered-fdatasync,extend,16384,0,1789404136.4063702,1789404137.484273,instance-store-0-screen-ordered-buffered-fdatasync-extend-16384-r0.csv.gz,2000,32,312109,2032,0,266.393,334.764384,174.10225323848783,1555.993,272.97723,278.27055,286.74975,294.6095,305.86400000000003,327.19320000000005,534.4596999999997,1296.8052499999997,1515.4392479999997,3.15,0.0,0.0,0.0
sata-ssd,instance-store-0,/dev/xvdb,ordered,screen,buffered-fdatasync,fallocate,512,0,1789404137.4925377,1789404138.0788405,instance-store-0-screen-ordered-buffered-fdatasync-fallocate-512-r0.csv.gz,2000,32,600516,2032,0,97.883,140.228551,124.28070050384493,1254.725,99.24451,100.38085,102.61574999999999,105.0945,110.08449999999999,266.57820000000004,277.19214999999997,1015.44972,1173.865730999999,1.2,0.0,0.0,0.0
sata-ssd,instance-store-0,/dev/xvdb,ordered,screen,direct-dsync,initialized,16384,0,1789404138.088736,1789404138.7490113,instance-store-0-screen-ordered-direct-dsync-initialized-16384-r0.csv.gz,2000,32,21074521,2032,0,101.125,119.380407,91.97596561306302,1141.662,102.68969,103.7298,105.74475,107.46799999999999,109.99425,115.4482,120.93035,899.3300199999999,1007.8816209999989,0.2,0.0,0.0,0.0
sata-ssd,instance-store-0,/dev/xvdb,ordered,screen,direct-fdatasync,initialized,512,0,1789404138.7593157,1789404139.3636303,instance-store-0-screen-ordered-direct-fdatasync-initialized-512-r0.csv.gz,2000,32,1026169,2032,0,116.638,147.43094699999997,104.78397055333507,1172.436,118.41299,119.6073,121.746,123.67150000000001,127.11325,195.4581,210.4999,868.3823899999999,1117.208850999999,0.65,0.0,0.0,0.0
sata-ssd,instance-store-0,/dev/xvdb,ordered,screen,direct-fdatasync,initialized,4096,0,1789404139.373037,1789404139.901477,instance-store-0-screen-ordered-direct-fdatasync-initialized-4096-r0.csv.gz,2000,32,6544076,2032,0,94.945,110.7551075,83.14119118117651,936.588,96.56073,97.6268,99.387,100.9205,102.87925,106.14210000000001,109.76955000000001,865.6171699999999,921.5978879999997,0.0,0.0,0.0,0.0
sata-ssd,instance-store-0,/dev/xvdb,ordered,screen,buffered-fdatasync,extend,512,0,1789404139.91094,1789404140.8191185,instance-store-0-screen-ordered-buffered-fdatasync-extend-512-r0.csv.gz,2000,32,530465,2032,0,238.037,296.375225,163.23183110897634,1543.899,242.63308999999998,246.1658,252.57049999999998,259.543,272.82050000000004,295.3994,390.0516499999993,1248.7904399999995,1507.3855009999993,2.4,0.0,0.0,0.0
sata-ssd,instance-store-0,/dev/xvdb,ordered,screen,uring-direct-dsync,initialized,65536,0,1789404140.8280313,1789404141.7983973,instance-store-0-screen-ordered-uring-direct-dsync-initialized-65536-r0.csv.gz,2000,32,87568017,2032,0,129.818,159.8853285,87.29276018943717,882.909,132.03958,133.98455,137.6685,141.446,147.29425,165.33080000000012,188.23235,661.36783,794.5666879999991,0.0,0.0,0.0,0.0
sata-ssd,instance-store-0,/dev/xvdb,ordered,screen,uring-direct-fdatasync,initialized,512,0,1789404141.806919,1789404142.429071,instance-store-0-screen-ordered-uring-direct-fdatasync-initialized-512-r0.csv.gz,2000,32,1136181,2032,0,114.445,160.4037635,113.63071151744835,1315.058,127.98582,129.3868,131.9495,134.5215,139.358,208.27880000000002,221.5982,870.7557699999999,1287.2987449999994,0.65,0.0,0.0,0.0
sata-ssd,instance-store-0,/dev/xvdb,ordered,screen,direct-fdatasync,initialized,16384,0,1789404142.4385037,1789404143.105158,instance-store-0-screen-ordered-direct-fdatasync-initialized-16384-r0.csv.gz,2000,32,20140710,2032,0,99.703,120.47582000000001,90.43251754414227,1002.744,103.82497000000001,105.03190000000001,106.945,108.55850000000001,110.877,115.7288,122.4942,899.74843,975.5850949999998,0.05,0.0,0.0,0.0
sata-ssd,instance-store-0,/dev/xvdb,ordered,screen,buffered-fdatasync,extend,4096,0,1789404143.114795,1789404144.0632324,instance-store-0-screen-ordered-buffered-fdatasync-extend-4096-r0.csv.gz,2000,32,326063,2032,0,255.453,313.748934,163.10674144250643,1548.61,259.59668999999997,263.8019,270.7905,277.6595,287.274,304.0965,467.96419999999995,1237.67751,1476.4237349999999,2.45,0.0,0.0,0.0
sata-ssd,instance-store-0,/dev/xvdb,ordered,screen,uring-direct-fdatasync,initialized,65536,0,1789404144.0715194,1789404145.066853,instance-store-0-screen-ordered-uring-direct-fdatasync-initialized-65536-r0.csv.gz,2000,32,91813708,2032,0,138.155,171.226188,121.26972266332457,1235.133,140.66205000000002,143.02259999999998,147.18099999999998,151.2245,157.05225000000002,169.29460000000003,197.99035,1051.74272,1146.1805249999995,1.55,0.0,0.0,0.0
sata-ssd,instance-store-0,/dev/xvdb,ordered,screen,direct-dsync,initialized,512,0,1789404145.0775015,1789404145.6748765,instance-store-0-screen-ordered-direct-dsync-initialized-512-r0.csv.gz,2000,32,1064241,2032,0,117.073,147.55259049999998,108.99984586774795,1362.059,118.38537,119.5571,121.56525,123.63749999999999,127.3205,196.702,207.44435,833.7902199999995,1197.072535999997,0.85,0.0,0.0,0.0
