worker,placement,transport,mtu,bytes,packet_bytes,retry_us,device,method,layout,filesystem,surviving_only,key,node,role,stage,repeat,run,samples,leader_az,follower_azs,command,device_path,warmup,verified_records,remote_voters,fragments_per_record,min_us,mean_us,stddev_us,max_us,p01_us,p05_us,p25_us,p50_us,p75_us,p90_us,p95_us,p99_us,p999_us,over_1000us_pct,over_2000us_pct,over_5000us_pct,over_10000us_pct,file,started,ended,recovered_records,retried_packets,all_samples,all_min_us,all_mean_us,all_stddev_us,all_max_us,all_p01_us,all_p05_us,all_p25_us,all_p50_us,all_p75_us,all_p90_us,all_p95_us,all_p99_us,all_p999_us,all_over_1000us_pct,all_over_2000us_pct,all_over_5000us_pct,all_over_10000us_pct
use1-az4,good,tcp,9001,4096,8973,2000,nvme,direct-dsync,initialized,ordered-tuned,False,screen-584be80e6d7a621c-r2,2,leader,screen,2,3364430473388942278,2000,use1-az4,"['use1-az2', 'use1-az1']","['taskset', '-c', '0', '/opt/sixdb/source/build/clang/dev/workbench/spikes/cft-commit-latency/cft_commit_bench', 'leader', 'tcp', '172.31.90.221', '172.31.7.243', '43001', '4096', '2000', '/mnt/sixdb-cft-nvme/wal.dat', 'direct-dsync', 'initialized', '/opt/sixdb/jobs/20260914T165841Z-8a3b4a16/results/screen-584be80e6d7a621c-r2.csv', '3364430473388942278', '8973', '2000']",/dev/nvme3n1,64,2064,2,1,428.93,436.1518375,6.589165068435738,509.643,429.94048,431.0376,432.76975,434.554,437.02875,441.2044,446.70875,464.27687,494.48091899999986,0.0,0.0,0.0,0.0,screen-584be80e6d7a621c-r2.csv.gz,1789406136.054574,1789406137.168316,2064,0,2000,455.215,466.72884000000005,8.708932532543812,543.533,457.30111,459.0199,462.0715,464.6325,468.29075,474.6652,481.67535,503.74732,532.1134809999998,0.0,0.0,0.0,0.0
use1-az4,good,udp,9001,65536,8973,2000,gp3,direct-dsync,initialized,ordered-tuned,False,screen-f7e5e1a831ac39dc-r2,2,leader,screen,2,9548527601530265172,2000,use1-az4,"['use1-az2', 'use1-az1']","['taskset', '-c', '0', '/opt/sixdb/source/build/clang/dev/workbench/spikes/cft-commit-latency/cft_commit_bench', 'leader', 'udp', '172.31.90.221', '172.31.7.243', '43001', '65536', '2000', '/mnt/sixdb-cft-gp3/wal.dat', 'direct-dsync', 'initialized', '/opt/sixdb/jobs/20260914T165841Z-8a3b4a16/results/screen-f7e5e1a831ac39dc-r2.csv', '9548527601530265172', '8973', '2000']",/dev/nvme1n1,64,2064,2,8,1010.983,1663.0394145,421.8627823907078,3460.943,1040.29979,1066.04045,1147.036,1934.7255,2000.0832500000001,2052.3087,2080.8073,2137.76569,2205.400873,100.0,25.05,0.0,0.0,screen-f7e5e1a831ac39dc-r2.csv.gz,1789406137.6058607,1789406143.4004498,2064,3968,2000,1073.441,1904.8997915,392.64989443551497,3461.012,1123.44373,1156.3845000000001,1891.05425,2012.2015000000001,2163.36075,2309.5752,2351.1049,2397.1692199999998,2486.867351999996,100.0,53.45,0.0,0.0
use1-az4,good,tcp,1500,512,1472,2000,nvme,direct-dsync,initialized,ordered-tuned,False,screen-23e103770d998928-r2,2,leader,screen,2,17582234129073528958,2000,use1-az4,"['use1-az2', 'use1-az1']","['taskset', '-c', '0', '/opt/sixdb/source/build/clang/dev/workbench/spikes/cft-commit-latency/cft_commit_bench', 'leader', 'tcp', '172.31.90.221', '172.31.7.243', '43001', '512', '2000', '/mnt/sixdb-cft-nvme/wal.dat', 'direct-dsync', 'initialized', '/opt/sixdb/jobs/20260914T165841Z-8a3b4a16/results/screen-23e103770d998928-r2.csv', '17582234129073528958', '1472', '2000']",/dev/nvme3n1,64,2064,2,1,452.051,471.012712,19.320111115986265,557.475,455.44953,457.467,460.619,463.60249999999996,468.921,512.207,519.441,529.39224,546.8500359999998,0.0,0.0,0.0,0.0,screen-23e103770d998928-r2.csv.gz,1789406146.0430634,1789406147.2845514,2064,0,2000,510.065,526.9751494999999,21.62601049808193,805.369,511.78066,513.3172,515.894,518.7165,524.12,573.9343,579.4462,587.84855,605.3486059999992,0.0,0.0,0.0,0.0
use1-az4,good,tcp,9001,8192,8973,2000,nvme,direct-dsync,initialized,ordered-tuned,False,screen-cd9537a631532ebc-r2,2,leader,screen,2,10920835580107763301,2000,use1-az4,"['use1-az2', 'use1-az1']","['taskset', '-c', '0', '/opt/sixdb/source/build/clang/dev/workbench/spikes/cft-commit-latency/cft_commit_bench', 'leader', 'tcp', '172.31.90.221', '172.31.7.243', '43001', '8192', '2000', '/mnt/sixdb-cft-nvme/wal.dat', 'direct-dsync', 'initialized', '/opt/sixdb/jobs/20260914T165841Z-8a3b4a16/results/screen-cd9537a631532ebc-r2.csv', '10920835580107763301', '8973', '2000']",/dev/nvme3n1,64,2064,2,1,505.69,512.539304,4.736314441375699,564.995,507.11299,508.12545,510.1535,511.83000000000004,513.8715,516.074,517.739,526.37594,562.6325639999999,0.0,0.0,0.0,0.0,screen-cd9537a631532ebc-r2.csv.gz,1789406147.5593724,1789406148.818609,2064,0,2000,509.983,524.354596,23.904339539167026,814.001,512.23391,514.2768000000001,517.17325,519.913,523.8365,531.2159,542.8240999999999,591.5469899999999,780.1486529999999,0.0,0.0,0.0,0.0
use1-az4,good,tcp,9001,65536,8973,2000,nvme,direct-dsync,initialized,ordered-tuned,False,screen-26ceb88c2965ba1a-r2,2,leader,screen,2,9768863283406474318,2000,use1-az4,"['use1-az2', 'use1-az1']","['taskset', '-c', '0', '/opt/sixdb/source/build/clang/dev/workbench/spikes/cft-commit-latency/cft_commit_bench', 'leader', 'tcp', '172.31.90.221', '172.31.7.243', '43001', '65536', '2000', '/mnt/sixdb-cft-nvme/wal.dat', 'direct-dsync', 'initialized', '/opt/sixdb/jobs/20260914T165841Z-8a3b4a16/results/screen-26ceb88c2965ba1a-r2.csv', '9768863283406474318', '8973', '2000']",/dev/nvme3n1,64,2064,2,1,555.788,658.4406175,68.0526269937994,909.661,566.23973,585.9804499999999,612.436,637.6120000000001,687.5542499999999,762.6172000000001,821.94185,880.98732,904.2787029999998,0.0,0.0,0.0,0.0,screen-26ceb88c2965ba1a-r2.csv.gz,1789406149.094731,1789406150.8537886,2064,0,2000,595.996,704.1032915000001,67.49083806782612,926.95,609.37468,622.6934,647.54375,690.6545,721.83875,819.3042,839.72575,892.92385,923.1750619999999,0.0,0.0,0.0,0.0
use1-az4,good,tcp,9001,65536,8973,2000,io2,direct-dsync,initialized,ordered-tuned,False,screen-9557f73a6c9d294a-r2,2,leader,screen,2,646272851650003750,2000,use1-az4,"['use1-az2', 'use1-az1']","['taskset', '-c', '0', '/opt/sixdb/source/build/clang/dev/workbench/spikes/cft-commit-latency/cft_commit_bench', 'leader', 'tcp', '172.31.90.221', '172.31.7.243', '43001', '65536', '2000', '/mnt/sixdb-cft-io2/wal.dat', 'direct-dsync', 'initialized', '/opt/sixdb/jobs/20260914T165841Z-8a3b4a16/results/screen-9557f73a6c9d294a-r2.csv', '646272851650003750', '8973', '2000']",/dev/nvme2n1,64,2064,2,1,854.395,987.3556645,54.14017202151227,1321.319,890.8629400000001,911.6673999999999,948.736,981.1075000000001,1020.42175,1055.3366,1082.1166500000002,1138.65489,1236.1007199999995,37.6,0.0,0.0,0.0,screen-9557f73a6c9d294a-r2.csv.gz,1789406156.7996905,1789406160.1938288,2064,0,2000,933.799,1087.050538,102.76612447604782,3920.821,959.23407,984.1822,1033.0335,1076.596,1121.79425,1179.7336,1216.558,1316.53218,2082.9860879999997,90.85,0.15,0.0,0.0
use1-az4,good,tcp,1500,65536,1472,2000,gp3,buffered-fdatasync,extend,ordered,False,screen-d306e00dc4cfecc5-r2,2,leader,screen,2,2731102485049582837,2000,use1-az4,"['use1-az2', 'use1-az1']","['taskset', '-c', '0', '/opt/sixdb/source/build/clang/dev/workbench/spikes/cft-commit-latency/cft_commit_bench', 'leader', 'tcp', '172.31.90.221', '172.31.7.243', '43001', '65536', '2000', '/mnt/sixdb-cft-gp3/wal.dat', 'buffered-fdatasync', 'extend', '/opt/sixdb/jobs/20260914T165841Z-8a3b4a16/results/screen-d306e00dc4cfecc5-r2.csv', '2731102485049582837', '1472', '2000']",/dev/nvme1n1,64,2064,2,1,3239.957,3850.154848,106.28946090340705,7325.659,3633.86116,3755.95205,3820.3805,3854.9759999999997,3884.4990000000003,3908.975,3928.2825000000003,3962.272,3998.1984499999676,100.0,100.0,0.1,0.0,screen-d306e00dc4cfecc5-r2.csv.gz,1789406194.5634744,1789406204.5105023,2064,0,2000,3729.855,3933.105129,194.69765488072872,8925.094,3819.7055100000002,3846.44925,3886.869,3916.2755,3952.6059999999998,3990.4335,4023.1996,4098.07982,7326.754391999975,100.0,100.0,0.35,0.0
use1-az4,good,udp,9001,4096,8973,2000,gp3,buffered-fdatasync,extend,ordered,False,screen-abd7e2da278efcb9-r2,2,leader,screen,2,2048273227996831314,2000,use1-az4,"['use1-az2', 'use1-az1']","['taskset', '-c', '0', '/opt/sixdb/source/build/clang/dev/workbench/spikes/cft-commit-latency/cft_commit_bench', 'leader', 'udp', '172.31.90.221', '172.31.7.243', '43001', '4096', '2000', '/mnt/sixdb-cft-gp3/wal.dat', 'buffered-fdatasync', 'extend', '/opt/sixdb/jobs/20260914T165841Z-8a3b4a16/results/screen-abd7e2da278efcb9-r2.csv', '2048273227996831314', '8973', '2000']",/dev/nvme1n1,64,2064,2,1,3005.022,3198.7120235,200.8278015412108,8650.373,3093.90191,3126.9668,3164.1825,3191.148,3215.97825,3237.7565,3252.1562,3280.81204,7534.959305999987,100.0,100.0,0.2,0.0,screen-abd7e2da278efcb9-r2.csv.gz,1789406214.7120814,1789406222.355422,2064,3996,2000,3132.613,3266.897284,214.11100844209142,8650.444,3165.31054,3184.5828500000002,3219.9245,3248.6825,3282.826,3322.9339,3349.47075,3445.6219899999996,7535.039315999987,100.0,100.0,0.35,0.0
use1-az4,good,tcp,9001,4096,8973,2000,io2,direct-dsync,initialized,ordered-tuned,False,screen-d466689e897e8f24-r2,2,leader,screen,2,9471255633654800936,2000,use1-az4,"['use1-az2', 'use1-az1']","['taskset', '-c', '0', '/opt/sixdb/source/build/clang/dev/workbench/spikes/cft-commit-latency/cft_commit_bench', 'leader', 'tcp', '172.31.90.221', '172.31.7.243', '43001', '4096', '2000', '/mnt/sixdb-cft-io2/wal.dat', 'direct-dsync', 'initialized', '/opt/sixdb/jobs/20260914T165841Z-8a3b4a16/results/screen-d466689e897e8f24-r2.csv', '9471255633654800936', '8973', '2000']",/dev/nvme2n1,64,2064,2,1,679.355,741.0608985,29.77058920969146,922.898,691.2887599999999,701.9417,719.8485000000001,735.9069999999999,756.9425,782.0552,797.7835,834.57477,871.9215819999994,0.0,0.0,0.0,0.0,screen-d466689e897e8f24-r2.csv.gz,1789406239.2570639,1789406241.5181782,2064,0,2000,695.452,796.61173,83.07003315077647,2933.558,715.12805,726.3366,752.56275,781.181,818.812,869.9325,911.9626,1051.24686,1610.1933629999976,1.45,0.05,0.0,0.0
use1-az4,good,udp,9001,65536,8973,2000,nvme,direct-dsync,raw,none,False,screen-b446daa14901a829-r2,2,leader,screen,2,14037696368515435373,2000,use1-az4,"['use1-az2', 'use1-az1']","['taskset', '-c', '0', '/opt/sixdb/source/build/clang/dev/workbench/spikes/cft-commit-latency/cft_commit_bench', 'leader', 'udp', '172.31.90.221', '172.31.7.243', '43001', '65536', '2000', '/dev/nvme3n1', 'direct-dsync', 'raw', '/opt/sixdb/jobs/20260914T165841Z-8a3b4a16/results/screen-b446daa14901a829-r2.csv', '14037696368515435373', '8973', '2000']",/dev/nvme3n1,64,2064,2,8,516.388,585.40426,22.59614641493987,688.302,522.79855,531.0500000000001,580.2462499999999,584.5695000000001,593.744,609.1985999999999,616.307,649.53081,679.596109,0.0,0.0,0.0,0.0,screen-b446daa14901a829-r2.csv.gz,1789406248.6459405,1789406250.3836226,2064,0,2000,541.272,665.550857,29.493872378115274,829.367,592.3936100000001,601.3699,660.1925,666.0995,676.8555,686.0127,692.9281500000001,791.4241199999999,816.625227,0.0,0.0,0.0,0.0
use1-az4,good,udp,9001,512,8973,2000,nvme,direct-dsync,initialized,ordered-tuned,False,screen-da35030cc9f81789-r2,2,leader,screen,2,11942975395532534440,2000,use1-az4,"['use1-az2', 'use1-az1']","['taskset', '-c', '0', '/opt/sixdb/source/build/clang/dev/workbench/spikes/cft-commit-latency/cft_commit_bench', 'leader', 'udp', '172.31.90.221', '172.31.7.243', '43001', '512', '2000', '/mnt/sixdb-cft-nvme/wal.dat', 'direct-dsync', 'initialized', '/opt/sixdb/jobs/20260914T165841Z-8a3b4a16/results/screen-da35030cc9f81789-r2.csv', '11942975395532534440', '8973', '2000']",/dev/nvme3n1,64,2064,2,1,428.055,442.2807205,18.99994730156849,519.012,429.83621,430.92295,433.26,435.3395,438.43775,486.4277,491.37775,500.70709,509.78521,0.0,0.0,0.0,0.0,screen-da35030cc9f81789-r2.csv.gz,1789406265.452448,1789406266.5462224,2064,0,2000,441.606,457.89112650000004,21.038260960129232,557.658,442.30988,443.82195,446.78475000000003,449.5835,455.48400000000004,504.616,511.29409999999996,518.30537,552.8680690000001,0.0,0.0,0.0,0.0
use1-az4,good,tcp,1500,4096,1472,2000,nvme,direct-dsync,initialized,ordered-tuned,False,screen-80fdfcec7ae1cb81-r2,2,leader,screen,2,3091059796178725226,2000,use1-az4,"['use1-az2', 'use1-az1']","['taskset', '-c', '0', '/opt/sixdb/source/build/clang/dev/workbench/spikes/cft-commit-latency/cft_commit_bench', 'leader', 'tcp', '172.31.90.221', '172.31.7.243', '43001', '4096', '2000', '/mnt/sixdb-cft-nvme/wal.dat', 'direct-dsync', 'initialized', '/opt/sixdb/jobs/20260914T165841Z-8a3b4a16/results/screen-80fdfcec7ae1cb81-r2.csv', '3091059796178725226', '1472', '2000']",/dev/nvme3n1,64,2064,2,1,466.747,549.9874195,56.7370571908653,1244.206,469.64477,472.52105,483.73575,583.9745,589.4845,594.4223000000001,598.44805,718.29966,782.721231,0.05,0.0,0.0,0.0,screen-80fdfcec7ae1cb81-r2.csv.gz,1789406267.8347652,1789406269.1697717,2064,0,2000,473.187,574.5471409999999,51.25945288231351,1393.719,478.22422,487.64715,541.34575,587.736,593.29675,600.9491,653.38725,727.1334400000001,783.6061829999891,0.1,0.0,0.0,0.0
use1-az4,good,udp,9001,4096,8973,2000,nvme,direct-dsync,initialized,ordered-tuned,False,screen-584762c6c543ee79-r2,2,leader,screen,2,15832036593666106349,2000,use1-az4,"['use1-az2', 'use1-az1']","['taskset', '-c', '0', '/opt/sixdb/source/build/clang/dev/workbench/spikes/cft-commit-latency/cft_commit_bench', 'leader', 'udp', '172.31.90.221', '172.31.7.243', '43001', '4096', '2000', '/mnt/sixdb-cft-nvme/wal.dat', 'direct-dsync', 'initialized', '/opt/sixdb/jobs/20260914T165841Z-8a3b4a16/results/screen-584762c6c543ee79-r2.csv', '15832036593666106349', '8973', '2000']",/dev/nvme3n1,64,2064,2,1,460.297,471.227067,7.923111776979485,529.962,461.85875999999996,463.24485,466.55424999999997,469.369,473.27675,479.3243,485.02605,507.20408000000003,523.539396,0.0,0.0,0.0,0.0,screen-584762c6c543ee79-r2.csv.gz,1789406303.044985,1789406304.3078237,2064,0,2000,509.286,533.6388425,16.31690457720746,1025.435,511.65287,514.95075,527.652,534.1245,538.52125,544.7818,550.36565,574.94519,601.4001979999982,0.05,0.0,0.0,0.0
use1-az4,good,udp,9001,65536,8973,2000,gp3,buffered-fdatasync,extend,ordered,False,screen-106ac052f18abddb-r2,2,leader,screen,2,9400357858745234229,2000,use1-az4,"['use1-az2', 'use1-az1']","['taskset', '-c', '0', '/opt/sixdb/source/build/clang/dev/workbench/spikes/cft-commit-latency/cft_commit_bench', 'leader', 'udp', '172.31.90.221', '172.31.7.243', '43001', '65536', '2000', '/mnt/sixdb-cft-gp3/wal.dat', 'buffered-fdatasync', 'extend', '/opt/sixdb/jobs/20260914T165841Z-8a3b4a16/results/screen-106ac052f18abddb-r2.csv', '9400357858745234229', '8973', '2000']",/dev/nvme1n1,64,2064,2,8,3481.189,3776.613528,47.92254593864162,3970.492,3657.52987,3696.2493,3747.7065,3777.99,3807.0945,3835.4588000000003,3854.6506,3887.05583,3927.3727059999997,100.0,100.0,0.0,0.0,screen-106ac052f18abddb-r2.csv.gz,1789406305.569863,1789406315.3691065,2064,32000,2000,3645.552,3858.582038,89.62614747073846,5321.252,3739.1694700000003,3770.02305,3814.39075,3849.312,3887.107,3934.6405,3968.71725,4054.86565,5181.463293999998,100.0,100.0,0.15,0.0
use1-az4,good,udp,1500,4096,1472,2000,nvme,direct-dsync,initialized,ordered-tuned,False,screen-8cca91fef6b9b871-r2,2,leader,screen,2,2441725489937580751,2000,use1-az4,"['use1-az2', 'use1-az1']","['taskset', '-c', '0', '/opt/sixdb/source/build/clang/dev/workbench/spikes/cft-commit-latency/cft_commit_bench', 'leader', 'udp', '172.31.90.221', '172.31.7.243', '43001', '4096', '2000', '/mnt/sixdb-cft-nvme/wal.dat', 'direct-dsync', 'initialized', '/opt/sixdb/jobs/20260914T165841Z-8a3b4a16/results/screen-8cca91fef6b9b871-r2.csv', '2441725489937580751', '1472', '2000']",/dev/nvme3n1,64,2064,2,3,432.878,461.93405,26.17607888119418,570.666,434.45697,436.80775,442.159,447.21000000000004,484.70025,498.0471,502.3291,544.41267,566.313775,0.0,0.0,0.0,0.0,screen-8cca91fef6b9b871-r2.csv.gz,1789406317.912216,1789406319.1069517,2064,0,2000,472.732,504.43268900000004,27.578540142967668,625.981,475.77913,478.3401,484.75149999999996,494.887,508.35625,549.8121,564.19275,574.0062,595.0510709999995,0.0,0.0,0.0,0.0
use1-az4,good,tcp,9001,65536,8973,2000,nvme,direct-dsync,raw,none,False,screen-44bb0da094337aba-r2,2,leader,screen,2,1840006531910127706,2000,use1-az4,"['use1-az2', 'use1-az1']","['taskset', '-c', '0', '/opt/sixdb/source/build/clang/dev/workbench/spikes/cft-commit-latency/cft_commit_bench', 'leader', 'tcp', '172.31.90.221', '172.31.7.243', '43001', '65536', '2000', '/dev/nvme3n1', 'direct-dsync', 'raw', '/opt/sixdb/jobs/20260914T165841Z-8a3b4a16/results/screen-44bb0da094337aba-r2.csv', '1840006531910127706', '8973', '2000']",/dev/nvme3n1,64,2064,2,1,525.661,602.8258925,64.12789308482654,877.714,529.9190500000001,533.2413,558.4715,590.349,623.5419999999999,683.9824,754.0544500000001,816.5568599999999,876.540356,0.0,0.0,0.0,0.0,screen-44bb0da094337aba-r2.csv.gz,1789406320.3891618,1789406322.10841,2064,0,2000,548.195,640.4620570000001,62.99441376755364,877.918,584.12045,589.9807999999999,597.6285,616.3175,655.596,753.9797,782.8616999999999,818.11813,876.7514229999999,0.0,0.0,0.0,0.0
use1-az4,good,udp,9001,4096,8973,2000,nvme,direct-fdatasync,initialized,ordered-tuned,False,screen-f57144db4aab0562-r2,2,leader,screen,2,17213770277892285584,2000,use1-az4,"['use1-az2', 'use1-az1']","['taskset', '-c', '0', '/opt/sixdb/source/build/clang/dev/workbench/spikes/cft-commit-latency/cft_commit_bench', 'leader', 'udp', '172.31.90.221', '172.31.7.243', '43001', '4096', '2000', '/mnt/sixdb-cft-nvme/wal.dat', 'direct-fdatasync', 'initialized', '/opt/sixdb/jobs/20260914T165841Z-8a3b4a16/results/screen-f57144db4aab0562-r2.csv', '17213770277892285584', '8973', '2000']",/dev/nvme3n1,64,2064,2,1,447.737,457.0242455,6.961434962292598,515.048,448.83861,450.14090000000004,452.4085,455.1005,459.3435,465.5902,471.17865,481.67641,498.134455,0.0,0.0,0.0,0.0,screen-f57144db4aab0562-r2.csv.gz,1789406326.5938327,1789406327.744072,2064,0,2000,472.693,481.4227155,7.857420900496533,594.592,474.16585,475.3587,477.585,479.74,482.59799999999996,487.13329999999996,492.04949999999997,516.94965,556.2551529999994,0.0,0.0,0.0,0.0
use1-az4,good,udp,9001,4096,8973,2000,nvme,buffered-fdatasync,extend,ordered,False,screen-b50f52de0df7fafa-r2,2,leader,screen,2,15245864468100051392,2000,use1-az4,"['use1-az2', 'use1-az1']","['taskset', '-c', '0', '/opt/sixdb/source/build/clang/dev/workbench/spikes/cft-commit-latency/cft_commit_bench', 'leader', 'udp', '172.31.90.221', '172.31.7.243', '43001', '4096', '2000', '/mnt/sixdb-cft-nvme/wal.dat', 'buffered-fdatasync', 'extend', '/opt/sixdb/jobs/20260914T165841Z-8a3b4a16/results/screen-b50f52de0df7fafa-r2.csv', '15245864468100051392', '8973', '2000']",/dev/nvme3n1,64,2064,2,1,514.441,528.557556,8.63838782434917,581.444,516.64309,518.87055,522.8905,526.617,531.6415,539.4958,545.302,560.57692,573.93279,0.0,0.0,0.0,0.0,screen-b50f52de0df7fafa-r2.csv.gz,1789406329.0357478,1789406330.3674922,2064,0,2000,556.592,569.497017,9.433758177985643,663.098,559.5308100000001,561.0822499999999,564.3145,567.607,571.8805,577.3264,582.77045,616.42708,645.9509059999997,0.0,0.0,0.0,0.0
use1-az4,good,udp,9001,65536,8973,2000,nvme,direct-dsync,initialized,ordered-tuned,False,screen-30dbb64d4ae329ab-r2,2,leader,screen,2,14966159088880073940,2000,use1-az4,"['use1-az2', 'use1-az1']","['taskset', '-c', '0', '/opt/sixdb/source/build/clang/dev/workbench/spikes/cft-commit-latency/cft_commit_bench', 'leader', 'udp', '172.31.90.221', '172.31.7.243', '43001', '65536', '2000', '/mnt/sixdb-cft-nvme/wal.dat', 'direct-dsync', 'initialized', '/opt/sixdb/jobs/20260914T165841Z-8a3b4a16/results/screen-30dbb64d4ae329ab-r2.csv', '14966159088880073940', '8973', '2000']",/dev/nvme3n1,64,2064,2,8,547.246,632.239376,32.016783109607125,711.651,567.4685499999999,572.897,609.2672500000001,641.385,652.17975,665.5714,672.7804,685.7624500000001,705.320897,0.0,0.0,0.0,0.0,screen-30dbb64d4ae329ab-r2.csv.gz,1789406331.6820583,1789406333.4113915,2064,0,2000,634.227,683.1433605,24.680815413485426,846.149,643.89207,666.26585,670.82725,674.6695,691.0625,705.6193000000001,713.0776,804.68245,840.4218089999999,0.0,0.0,0.0,0.0
use1-az4,good,udp,9001,65536,8973,2000,io2,direct-dsync,initialized,ordered-tuned,False,screen-cf9bba1806114b51-r2,2,leader,screen,2,8637624718853012715,2000,use1-az4,"['use1-az2', 'use1-az1']","['taskset', '-c', '0', '/opt/sixdb/source/build/clang/dev/workbench/spikes/cft-commit-latency/cft_commit_bench', 'leader', 'udp', '172.31.90.221', '172.31.7.243', '43001', '65536', '2000', '/mnt/sixdb-cft-io2/wal.dat', 'direct-dsync', 'initialized', '/opt/sixdb/jobs/20260914T165841Z-8a3b4a16/results/screen-cf9bba1806114b51-r2.csv', '8637624718853012715', '8973', '2000']",/dev/nvme2n1,64,2064,2,8,791.615,942.3691054999999,51.01442346887172,1284.805,837.49973,871.2758,906.741,937.2284999999999,973.1025,1008.0426,1029.66305,1076.4923700000002,1138.428151999998,12.45,0.0,0.0,0.0,screen-cf9bba1806114b51-r2.csv.gz,1789406334.9212406,1789406338.299692,2064,0,2000,935.532,1087.6245915000002,102.65234238143145,1630.763,955.7877400000001,974.8088,1011.89,1050.6245,1155.663,1234.9571000000003,1276.1927999999998,1403.02708,1512.2151969999986,82.95,0.0,0.0,0.0
use1-az4,good,udp,9001,512,1472,2000,nvme,direct-dsync,initialized,ordered-tuned,False,screen-8d5931170afae5cd-r2,2,leader,screen,2,5088445768149716562,2000,use1-az4,"['use1-az2', 'use1-az1']","['taskset', '-c', '0', '/opt/sixdb/source/build/clang/dev/workbench/spikes/cft-commit-latency/cft_commit_bench', 'leader', 'udp', '172.31.90.221', '172.31.7.243', '43001', '512', '2000', '/mnt/sixdb-cft-nvme/wal.dat', 'direct-dsync', 'initialized', '/opt/sixdb/jobs/20260914T165841Z-8a3b4a16/results/screen-8d5931170afae5cd-r2.csv', '5088445768149716562', '1472', '2000']",/dev/nvme3n1,64,2064,2,1,481.022,494.9210465,20.38658519814777,565.792,482.38482999999997,483.55890000000005,485.27725,487.07349999999997,490.32,543.4885,548.53135,555.28994,562.0757110000001,0.0,0.0,0.0,0.0,screen-8d5931170afae5cd-r2.csv.gz,1789406343.4276621,1789406344.6382132,2064,0,2000,493.757,511.2830815,20.52059490835628,849.466,497.05291,498.49385,501.334,503.904,508.35225,553.7825,559.7960999999999,570.09535,580.5946089999998,0.0,0.0,0.0,0.0
