stage,placement,transport,mtu,bytes,packet_bytes,retry_us,device,method,layout,filesystem,surviving_only,samples,min_us,mean_us,stddev_us,max_us,p01_us,p05_us,p25_us,p50_us,p75_us,p90_us,p95_us,p99_us,p999_us,over_1000us_pct,over_2000us_pct,over_5000us_pct,over_10000us_pct,below_1ms_pct,retried_packets,all_samples,all_min_us,all_mean_us,all_stddev_us,all_max_us,all_p01_us,all_p05_us,all_p25_us,all_p50_us,all_p75_us,all_p90_us,all_p95_us,all_p99_us,all_p999_us,all_over_1000us_pct,all_over_2000us_pct,all_over_5000us_pct,all_over_10000us_pct,local_samples,local_min_us,local_mean_us,local_stddev_us,local_max_us,local_p01_us,local_p05_us,local_p25_us,local_p50_us,local_p75_us,local_p90_us,local_p95_us,local_p99_us,local_p999_us,local_over_1000us_pct,local_over_2000us_pct,local_over_5000us_pct,local_over_10000us_pct,remote1_samples,remote1_min_us,remote1_mean_us,remote1_stddev_us,remote1_max_us,remote1_p01_us,remote1_p05_us,remote1_p25_us,remote1_p50_us,remote1_p75_us,remote1_p90_us,remote1_p95_us,remote1_p99_us,remote1_p999_us,remote1_over_1000us_pct,remote1_over_2000us_pct,remote1_over_5000us_pct,remote1_over_10000us_pct,remote2_samples,remote2_min_us,remote2_mean_us,remote2_stddev_us,remote2_max_us,remote2_p01_us,remote2_p05_us,remote2_p25_us,remote2_p50_us,remote2_p75_us,remote2_p90_us,remote2_p95_us,remote2_p99_us,remote2_p999_us,remote2_over_1000us_pct,remote2_over_2000us_pct,remote2_over_5000us_pct,remote2_over_10000us_pct,p50_repeat_min_us,p50_repeat_max_us,p90_repeat_min_us,p90_repeat_max_us,p99_repeat_min_us,p99_repeat_max_us,p999_repeat_min_us,p999_repeat_max_us
screen,good,udp,1500,8192,1472,2000,nvme,direct-dsync,initialized,ordered-tuned,False,6000,441.457,503.46114783333337,26.229228089950443,600.011,446.13192,451.37025,485.72325,503.9135,515.97525,540.9876,547.96505,559.07619,584.9380200000004,0.0,0.0,0.0,0.0,100.0,0,6000,477.136,556.7864311666666,45.58028958058803,958.127,496.18689,503.73519999999996,538.47425,544.2165,560.9585,611.5707000000001,624.8868,762.53513,791.9432600000002,0.0,0.0,0.0,0.0,6000,23.798,28.77630033333333,5.7900276724842366,100.45,24.438,25.0409,25.92175,26.723,29.365,35.174800000000005,38.03065,46.342840000000216,85.77470100000035,0.0,0.0,0.0,0.0,6000,12.772,16.955491,5.114973243747452,96.578,14.17595,14.649,15.3825,16.0275,17.36175,18.924300000000002,19.5622,31.16009000000002,79.1228840000006,0.0,0.0,0.0,0.0,6000,13.459,16.802238833333334,4.184641799818949,77.392,14.24998,14.63595,15.36875,15.9855,16.985,18.978,19.838,30.780530000000013,68.12985600000017,0.0,0.0,0.0,0.0,497.7265,508.3585,508.676,550.2664,526.46892,567.3930300000001,553.204575,587.750562
screen,good,udp,1500,65536,1472,2000,nvme,direct-dsync,initialized,ordered-tuned,False,6000,519.431,631.3398833333333,31.663652332278236,758.918,553.77189,592.4821000000001,607.3205,633.6935,650.31825,673.1600999999999,684.6904000000001,718.24462,743.5269670000004,0.0,0.0,0.0,0.0,100.0,0,6000,602.086,699.0998475,31.328733745337423,1016.498,640.46788,654.8289,675.84725,702.7395,713.46375,726.5668000000001,738.8596,827.3974,861.609173,0.016666666666666666,0.0,0.0,0.0,6000,96.845,111.8934685,32.38166545334475,637.094,99.14993000000001,100.4118,102.668,104.4395,111.3475,120.7988,146.76205,182.49734000000007,589.9646320000002,0.0,0.0,0.0,0.0,6000,27.221,33.312475666666664,10.62184716287181,118.334,28.25994,28.702949999999998,29.56175,30.232,31.14,39.27640000000001,66.50725,79.2322,95.04739200000007,0.0,0.0,0.0,0.0,6000,27.759,33.079125499999996,7.970721045724141,84.894,28.58199,29.11985,29.948,30.6905,31.722,38.62640000000001,58.58095,66.36350000000002,77.14720500000004,0.0,0.0,0.0,0.0,605.2339999999999,642.9870000000001,662.4457,676.779,710.15761,724.3564,733.0235119999998,745.5990340000001
screen,good,udp,9001,512,1472,2000,nvme,direct-dsync,initialized,ordered-tuned,False,6000,453.957,482.472023,23.870854379894695,1168.983,457.02479999999997,459.9057,467.33625,475.744,487.405,521.7914000000001,536.68825,551.85719,559.5517390000002,0.016666666666666666,0.0,0.0,0.0,99.98333333333333,0,6000,457.247,508.7322058333333,34.9292323598606,1170.135,460.94079999999997,463.84795,474.80275,503.28,537.20625,551.0058,562.8417,599.2532,616.3790410000003,0.016666666666666666,0.0,0.0,0.0,6000,16.57,27.492684999999998,18.4721577974829,111.384,17.665,18.13695,18.991,19.991500000000002,23.617,71.1524,74.2893,86.86125000000001,92.52305900000022,0.0,0.0,0.0,0.0,6000,14.616,24.31210816666667,18.67039601645164,96.77,15.10196,15.47395,16.216,17.0995,19.157,68.9364,71.85225,81.41640000000001,85.9844900000001,0.0,0.0,0.0,0.0,6000,13.959,24.223248666666667,20.476012180593944,98.668,14.75298,15.177900000000001,15.851,16.4045,17.32475,72.4304,78.86770000000001,85.09214,88.47925000000005,0.0,0.0,0.0,0.0,464.3795,487.07349999999997,516.5896,543.4885,531.0971900000001,555.28994,537.9713409999995,562.0757110000001
screen,good,udp,9001,512,8973,2000,nvme,direct-dsync,initialized,ordered-tuned,False,6000,428.055,471.41236349999997,28.61505169509049,562.756,430.49099,432.39885,438.44124999999997,476.598,480.98400000000004,495.3461,536.37415,546.1706899999999,556.19331,0.0,0.0,0.0,0.0,100.0,0,6000,441.606,497.01176,34.80079437264902,997.179,443.21762,445.8626,455.488,506.508,512.54975,522.9656,563.44105,574.13118,586.652004,0.0,0.0,0.0,0.0,6000,16.364,27.946208,19.395157360521793,156.635,17.78199,18.23095,19.062,20.1115,23.90925,71.99000000000001,80.25955,88.08715000000001,102.90167200000035,0.0,0.0,0.0,0.0,6000,14.176,23.975705666666666,18.561764076357825,99.612,15.09195,15.489,16.21775,16.883499999999998,18.35125,68.2881,70.9625,81.7792,86.69919000000003,0.0,0.0,0.0,0.0,6000,14.005,24.970018666666665,20.263256542659956,95.138,14.77698,15.238900000000001,16.075,17.228,19.43425,73.7894,78.83670000000001,85.27015,89.33548600000009,0.0,0.0,0.0,0.0,435.3395,478.564,486.4277,536.2222,500.70709,548.7376399999999,509.78521,556.933034
screen,good,udp,9001,4096,1472,2000,nvme,direct-dsync,initialized,ordered-tuned,False,6000,448.912,476.57470716666666,13.586999210952186,595.639,453.21499,457.59075,466.685,477.461,482.64675,489.56669999999997,497.2011,533.40983,546.745432,0.0,0.0,0.0,0.0,100.0,0,6000,472.983,536.744588,24.098199168407916,665.447,483.27042,492.7578,529.1225000000001,542.231,553.155,560.8613,566.7228,584.7793900000001,614.8246790000015,0.0,0.0,0.0,0.0,6000,17.773,22.189628166666665,5.336793470731275,231.869,18.666970000000003,19.14895,19.929,20.6535,22.63025,27.564500000000002,28.9821,33.083290000000005,83.45957600000013,0.0,0.0,0.0,0.0,6000,12.517,15.1128005,3.737223558610467,80.463,13.06896,13.5039,14.16,14.6745,15.227,16.0111,17.4511,21.77403000000002,75.88040700000008,0.0,0.0,0.0,0.0,6000,12.223,15.165609333333334,3.9032833827492235,150.717,12.765,13.16895,13.83975,14.417,15.826,17.365099999999998,17.944,22.024250000000027,60.498292000000056,0.0,0.0,0.0,0.0,462.5785,481.8265,473.0426,497.7123,495.15015,537.01949,519.2749179999998,548.260818
screen,good,udp,9001,4096,8973,2000,gp3,buffered-fdatasync,extend,ordered,False,6000,2099.641,3180.3562708333334,171.48232584823276,8650.373,2679.14964,3102.95855,3159.9905,3189.2865,3214.9542500000002,3239.1572,3253.9171,3287.87774,5044.246957000074,100.0,100.0,0.11666666666666667,0.0,0.0,11833,6000,3046.808,3295.8416826666667,161.06033441288795,8650.444,3163.7736299999997,3192.8324000000002,3245.33575,3284.892,3326.739,3366.4203,3404.7149,3496.69931,5093.915310000064,100.0,100.0,0.16666666666666666,0.0,6000,1869.763,2732.5638408333334,181.70929755617303,8650.373,2498.53733,2616.1532,2684.35225,2727.4165000000003,2771.2047500000003,2816.2504999999996,2847.90905,2924.39542,5044.246957000074,100.0,99.9,0.11666666666666667,0.0,6000,2546.824,2733.9872448333335,44.06159939141894,3847.07,2633.57655,2668.13955,2707.147,2734.0635,2760.0625,2783.9724,2801.2379,2839.5301600000003,2922.0652570000007,100.0,100.0,0.0,0.0,6000,1070.632,2705.9751746666666,256.81492442521744,4569.502,1203.3642,2626.6086,2697.5325000000003,2738.381,2781.643,2829.0285,2860.9501999999998,2951.3178300000004,3239.6574010000027,100.0,97.25,0.0,0.0,3179.517,3197.246,3227.7745,3248.2920000000004,3273.05366,3292.83842,3406.943573999982,7534.959305999987
screen,good,udp,9001,4096,8973,2000,gp3,direct-dsync,initialized,ordered-tuned,False,6000,870.604,1301.6057275,43.25917900749979,2743.691,1226.04167,1244.3378,1282.16875,1302.784,1324.2115000000001,1342.5162,1353.3101,1371.6843700000002,1404.203999,99.9,0.03333333333333333,0.0,0.0,0.1,4,6000,1239.806,1368.1355183333335,49.04275312666827,2744.389,1293.95511,1315.62395,1344.8165000000001,1365.106,1386.55025,1408.5457999999999,1422.8157,1455.4901200000002,1950.451967000025,100.0,0.1,0.0,0.0,6000,434.032,858.6750146666667,89.590685638254,2730.009,487.60281,729.0269999999999,846.83,869.298,894.245,920.4564,937.3792000000001,981.1072500000002,1329.2076340000003,0.6333333333333333,0.03333333333333333,0.0,0.0,6000,774.974,870.1116695,27.670300842683353,1086.319,813.26834,827.6076999999999,848.504,870.381,890.43025,904.9382,913.14105,931.5938900000001,969.6169750000014,0.03333333333333333,0.0,0.0,0.0,6000,381.439,870.0671881666666,46.77793378942426,1993.915,794.83546,817.5341999999999,847.5662500000001,869.227,890.16225,912.7768,928.3197,966.0255600000003,1210.0547760000022,0.48333333333333334,0.0,0.0,0.0,1276.521,1316.3615,1308.9544,1351.5863,1335.5168800000001,1380.5756700000002,1371.5126089999999,1804.877315999988
screen,good,udp,9001,4096,8973,2000,io2,direct-dsync,initialized,ordered-tuned,False,6000,646.311,725.2178071666667,33.04468368619954,932.845,669.22673,681.0047500000001,702.2792499999999,720.017,743.374,768.4555,785.95565,822.8262,896.4143720000005,0.0,0.0,0.0,0.0,100.0,0,6000,679.148,801.0880878333332,74.33941925253689,1336.624,700.78369,718.0994,754.2917500000001,782.8215,822.8902499999999,898.3263,978.26815,1034.2087600000002,1191.0178260000012,2.65,0.0,0.0,0.0,6000,266.389,363.1055786666667,57.69732837951983,914.232,281.71162000000004,296.2481,324.0815,351.201,389.35575,432.2508000000001,465.49645,578.08828,712.7755770000038,0.0,0.0,0.0,0.0,6000,203.426,280.64071666666666,44.16321196707038,821.282,219.65752999999998,230.74625,251.20725000000002,270.48,299.67999999999995,334.2545,360.68405,435.14537000000024,569.7445180000022,0.0,0.0,0.0,0.0,6000,200.458,292.9822295,58.82227205331466,817.181,217.32816000000003,229.52805,253.688,280.2555,316.29225,357.99760000000003,394.36655000000013,521.2681400000002,690.2379150000039,0.0,0.0,0.0,0.0,709.0725,732.4705,757.6704,777.8717,815.00795,829.39365,884.8626169999999,905.704898
screen,good,udp,9001,4096,8973,2000,nvme,buffered-fdatasync,extend,ordered,False,6000,481.552,531.0705103333333,38.564980053202326,2336.105,485.60283,489.0904,498.31350000000003,526.799,563.687,571.4528,575.30625,581.79904,605.2992640000002,0.016666666666666666,0.016666666666666666,0.0,0.0,99.98333333333333,1,6000,537.021,566.3670231666666,29.005466900171825,2344.291,540.56695,542.9825999999999,552.30475,566.677,574.8375,582.4751,589.2559,621.8326600000003,688.3923500000006,0.03333333333333333,0.016666666666666666,0.0,0.0,6000,65.429,79.14351483333333,7.749475852132193,322.962,67.86892,69.96925,75.37975,78.97200000000001,81.82825,85.238,88.10825,97.17631000000002,150.45669800000218,0.0,0.0,0.0,0.0,6000,61.673,71.6150245,6.842796021332685,194.071,63.41889,64.50370000000001,66.8765,70.498,74.83125,78.66170000000001,82.0614,90.28021000000005,139.75180700000075,0.0,0.0,0.0,0.0,6000,60.001,70.92707133333333,11.177806012253846,558.809,61.91695,62.89755,65.1545,68.74199999999999,75.07525,79.208,81.95200000000001,95.74554000000002,158.14710900000654,0.0,0.0,0.0,0.0,494.14099999999996,567.5820000000001,504.449,577.2293999999999,527.33381,587.41609,550.316872,615.9441659999999
screen,good,udp,9001,4096,8973,2000,nvme,direct-dsync,initialized,ordered-tuned,False,6000,424.824,454.3759926666666,17.808814468448283,529.962,426.80593999999996,428.32370000000003,433.323,457.853,467.61125,473.3007,478.309,494.21906,517.9459660000003,0.0,0.0,0.0,0.0,100.0,0,6000,483.272,507.69174533333336,21.847591138013627,1025.435,485.14486999999997,486.8746,491.4665,496.81600000000003,529.254,538.1315,542.7488500000001,557.7272900000002,589.9583600000003,0.016666666666666666,0.0,0.0,0.0,6000,14.448,18.535936666666665,3.8119858740542165,86.925,15.728829999999999,16.187,16.960749999999997,17.606,18.95125,21.800600000000003,22.5751,26.707670000000014,74.28378800000016,0.0,0.0,0.0,0.0,6000,11.83,14.643399,3.494055979536151,83.54,12.74394,13.15775,13.807,14.281500000000001,14.801,15.3921,16.00955,20.459440000000008,68.96672500000014,0.0,0.0,0.0,0.0,6000,11.737,14.4179305,2.546924093359756,63.528,12.629,12.98095,13.59875,14.078,14.60525,15.367200000000002,16.588,19.424260000000025,50.097582000000315,0.0,0.0,0.0,0.0,430.7315,469.369,437.4024,479.3243,462.28529999999995,507.20408000000003,499.69504199999994,523.539396
screen,good,udp,9001,4096,8973,2000,nvme,direct-dsync,raw,none,False,6000,440.277,461.7288136666667,14.234790347347817,502.67,442.79692,444.8524,449.69550000000004,455.6995,476.67025,481.04380000000003,485.0134,491.32438,499.15184000000016,0.0,0.0,0.0,0.0,100.0,0,6000,467.36,488.0304278333333,10.406177481162747,712.857,469.79683,472.08145,481.14575,489.5155,492.95925,497.46139999999997,502.25105,518.7674800000001,550.4208330000012,0.0,0.0,0.0,0.0,6000,14.118,17.039114333333334,3.280712789358621,123.939,14.52689,14.919,15.61375,16.2115,17.682499999999997,19.4181,21.114300000000004,27.136080000000025,44.64299100000143,0.0,0.0,0.0,0.0,6000,11.173,13.426528000000001,1.9201140102997356,70.865,11.521980000000001,11.9259,12.562750000000001,13.1325,13.98425,14.885,15.4061,16.826150000000005,29.288402000000286,0.0,0.0,0.0,0.0,6000,11.049,12.893759000000001,1.5404919101547834,68.935,11.309980000000001,11.5889,12.154,12.63,13.30825,14.209,14.67905,16.573450000000012,28.08305900000001,0.0,0.0,0.0,0.0,447.615,478.502,452.62919999999997,486.3003,468.8911,493.69042,480.28616899999986,501.198111
screen,good,udp,9001,4096,8973,2000,nvme,direct-fdatasync,initialized,ordered-tuned,False,6000,447.737,470.031856,11.167354571559493,536.432,449.67468,451.49535,459.3465,473.2745,476.95875,480.5151,483.80375000000004,497.34900999999996,518.1095300000012,0.0,0.0,0.0,0.0,100.0,0,6000,472.693,529.1207991666666,58.68602482453126,820.804,475.02188,476.6246,482.6,494.1755,603.18025,607.9162,612.1283500000001,633.7218000000001,740.622417,0.0,0.0,0.0,0.0,6000,17.817,20.5055565,3.1452086074124055,75.807,18.279,18.736849999999997,19.486,20.048,20.713,21.713300000000004,23.5152,28.098720000000014,67.89809500000023,0.0,0.0,0.0,0.0,6000,14.45,17.920146,3.8953457032314858,135.545,15.423,15.856,16.628,17.264,18.195,20.0922,21.116300000000003,25.324540000000056,71.19316600000003,0.0,0.0,0.0,0.0,6000,14.299,18.076976666666667,3.2478869625428093,70.055,15.14694,15.537,16.356,17.1625,19.50325,21.0402,21.708,26.315070000000023,58.990134000000026,0.0,0.0,0.0,0.0,455.1005,475.60850000000005,465.5902,482.52840000000003,481.67641,503.45962000000003,498.134455,526.0979189999999
screen,good,udp,9001,8192,1472,2000,nvme,direct-dsync,initialized,ordered-tuned,False,6000,437.326,515.6329656666667,34.59311848580323,639.249,442.62093,446.79834999999997,498.701,505.9715,552.958,558.4108,563.4341,582.0970100000001,634.887589,0.0,0.0,0.0,0.0,100.0,0,6000,499.404,602.8095876666666,44.28467167982598,804.471,513.03388,517.1971,586.6972499999999,602.3705,640.48525,647.0532,653.3665,677.41056,776.5049960000002,0.0,0.0,0.0,0.0,6000,23.71,27.556409166666665,5.005769161352659,89.904,24.538970000000003,25.056949999999997,25.83,26.4105,27.188499999999998,30.5728,34.49415,48.024960000000085,80.40926300000005,0.0,0.0,0.0,0.0,6000,13.692,16.3743445,5.00030676393823,87.603,14.17887,14.584,15.24475,15.7405,16.298499999999997,16.985400000000002,17.885,30.903550000000035,75.00442400000009,0.0,0.0,0.0,0.0,6000,13.428,17.54799433333333,3.6611138405729147,62.787,14.546990000000001,15.03595,15.938,16.957,18.453,19.411300000000004,19.96415,31.195140000000023,58.01481800000017,0.0,0.0,0.0,0.0,500.291,554.373,511.2946,561.7741,568.31421,619.0018600000001,602.2012259999998,636.8781720000001
screen,good,udp,9001,8192,8973,2000,nvme,direct-dsync,initialized,ordered-tuned,False,6000,455.184,488.878454,20.344615949087956,640.732,457.46247,460.58775,469.39425,484.8985,509.2325,513.7748,518.6304,529.18724,551.7894480000014,0.0,0.0,0.0,0.0,100.0,0,6000,493.372,524.5428513333334,18.24863925077424,709.248,496.12690000000003,498.09565,518.69325,523.7115,530.374,550.1416,556.00305,579.2998000000001,628.1409600000006,0.0,0.0,0.0,0.0,6000,17.703,21.521877,5.525428863977076,92.132,18.72897,19.103,19.81775,20.466,21.526,24.0281,25.41805,37.09516,84.97218100000025,0.0,0.0,0.0,0.0,6000,13.148,16.3079085,4.898406015034661,82.267,14.248,14.568900000000001,15.162,15.644,16.22325,16.9681,18.10705,30.440570000000033,76.6605210000001,0.0,0.0,0.0,0.0,6000,13.301,16.47566116666667,3.6157283121604475,72.008,14.136980000000001,14.51595,15.198,15.807,16.74525,18.2862,19.106250000000003,30.643470000000033,59.42335900000048,0.0,0.0,0.0,0.0,465.169,511.1955,476.1241,520.9329,506.58617,538.7909299999999,537.4345619999999,563.6351369999996
screen,good,udp,9001,65536,1472,2000,nvme,direct-dsync,initialized,ordered-tuned,False,6000,553.618,661.6426628333334,38.726568023948175,978.718,569.05392,607.18915,627.50625,659.867,697.2037499999999,710.2064,719.6643,741.0074599999999,760.6263320000003,0.0,0.0,0.0,0.0,100.0,0,6000,604.859,720.487538,45.30755745136297,1350.631,644.1161199999999,657.3956,680.48225,718.1485,755.92125,775.9202,789.2261,831.6271700000002,876.397102,0.03333333333333333,0.0,0.0,0.0,6000,96.708,109.51824133333334,10.669384513352128,199.337,99.2618,101.255,103.823,106.4105,109.697,120.4747,138.81330000000003,151.11842000000001,162.55663700000014,0.0,0.0,0.0,0.0,6000,27.154,33.150893,10.431346027952689,241.73,28.193,28.689,29.478749999999998,30.147,31.056,39.359700000000004,64.51110000000001,75.29615000000004,92.05574000000055,0.0,0.0,0.0,0.0,6000,27.851,33.50033616666666,8.307871800717596,87.713,28.753980000000002,29.311,30.16975,30.965,32.079,38.68990000000002,61.26315,67.14549000000004,75.54353900000011,0.0,0.0,0.0,0.0,615.2415000000001,702.4335,675.6937,724.8373,701.05079,752.58099,723.743283,765.7919669999999
screen,good,udp,9001,65536,8973,2000,gp3,buffered-fdatasync,extend,ordered,False,6000,3481.189,3804.7983681666665,179.2902943568845,15070.968,3666.50315,3708.63375,3762.098,3797.8115,3836.87475,3875.0942,3901.8804,3970.75164,4072.651058000066,100.0,100.0,0.06666666666666667,0.016666666666666666,0.0,95984,6000,3645.552,3919.5786934999996,191.99117471991318,15071.019,3756.99871,3792.89695,3856.8762500000003,3910.205,3961.53975,4014.3606,4050.8114,4165.82962,5311.705556000002,100.0,100.0,0.18333333333333332,0.016666666666666666,6000,1902.733,3293.3310518333333,201.9418314566404,15070.968,3107.14696,3178.6126,3243.0725,3287.3375,3334.3465,3383.6799,3417.8885,3490.80438,3970.9158950000865,100.0,99.96666666666667,0.06666666666666667,0.016666666666666666,6000,3066.578,3268.5184223333335,49.66588749084528,4521.165,3165.7566300000003,3197.8891999999996,3237.8672500000002,3264.9674999999997,3296.52225,3329.247,3349.6277,3397.35621,3449.648228000001,100.0,100.0,0.0,0.0,6000,2902.551,3268.342693,83.83829077145529,5225.31,3125.9060299999996,3170.0004,3224.19675,3262.9415,3303.0125,3348.2506,3379.51725,3461.68724,4418.311458000037,100.0,100.0,0.016666666666666666,0.0,3777.99,3816.2470000000003,3835.4588000000003,3902.5344999999998,3887.05583,4007.4998,3927.3727059999997,8152.217473999998
screen,good,udp,9001,65536,8973,2000,gp3,direct-dsync,initialized,ordered-tuned,False,6000,948.172,1553.3423653333332,426.8581680153642,4588.794,1013.20492,1050.39385,1130.72325,1391.2585,1973.402,2035.1891,2065.4317499999997,2139.5686200000005,2211.7306800000943,99.56666666666666,17.666666666666668,0.0,0.0,0.43333333333333335,8384,6000,1073.441,1954.3304543333334,263.8412084770887,4588.842,1137.1792500000001,1200.8456,1928.71875,1972.7199999999998,2072.36525,2185.9601000000002,2256.5137000000004,2370.7301199999997,2674.4317670000873,100.0,40.983333333333334,0.0,0.0,6000,610.443,989.969698,329.0966870575411,4588.794,652.7851099999999,678.01795,728.27625,801.9185,1393.86825,1437.1165,1459.1304,1499.6499,2156.9485170001053,35.46666666666667,0.11666666666666667,0.0,0.0,6000,511.873,1329.4928295,227.3828234347377,3088.029,542.00202,597.5712000000001,1374.6435,1394.8045,1414.125,1433.1561,1448.94345,1470.08846,1514.7274430000002,91.41666666666667,0.016666666666666666,0.0,0.0,6000,451.467,975.6203126666667,409.75687952485345,1964.063,487.45286,509.95605,559.0485,755.9005,1392.4589999999998,1426.5129000000002,1451.29715,1481.9468400000003,1544.7817800000014,48.516666666666666,0.0,0.0,0.0,1226.1075,1934.7255,1974.2864,2052.3087,2066.00596,2157.89131,2198.5765119999996,3414.2051449999803
screen,good,udp,9001,65536,8973,2000,io2,direct-dsync,initialized,ordered-tuned,False,6000,791.615,971.1364736666667,54.23269813913595,1568.369,860.3187800000001,888.5182000000001,933.6145,970.178,1004.7772500000001,1036.049,1057.9914,1112.2587800000001,1199.398121000007,28.216666666666665,0.0,0.0,0.0,71.78333333333333,0,6000,905.139,1070.7006453333333,89.21472091158991,2125.807,939.1083500000001,967.298,1012.90475,1050.4195,1105.5005,1190.6111,1237.1129500000002,1362.5898000000002,1613.3787150000023,82.68333333333334,0.05,0.0,0.0,6000,426.72,553.8024531666666,71.66750733982921,1568.369,456.59746,474.4838,506.73,535.619,581.61225,648.1598,689.5246000000001,791.9742800000001,935.7886230000034,0.05,0.0,0.0,0.0,6000,340.114,448.51099266666665,57.53954580743241,1505.395,369.71197,385.73825,412.026,435.9235,467.9455,517.4559,555.1394,651.4953800000003,794.2346200000002,0.016666666666666666,0.0,0.0,0.0,6000,327.932,441.5047516666666,67.22888431822786,1516.237,358.53374,374.27705000000003,400.10875,425.293,462.05125000000004,520.7091,569.8700500000001,674.3401500000001,939.5811460000135,0.1,0.0,0.0,0.0,937.2284999999999,987.6890000000001,1008.0426,1049.5358999999999,1076.4923700000002,1130.35613,1138.428151999998,1253.0366309999927
screen,good,udp,9001,65536,8973,2000,nvme,buffered-fdatasync,extend,ordered,False,6000,582.392,663.6687718333334,34.37665822674508,854.611,589.96132,601.8648,645.36125,661.8175000000001,682.32025,713.2116,721.48595,742.0819000000001,771.7215020000001,0.0,0.0,0.0,0.0,100.0,0,6000,629.584,730.8951946666666,38.50708859582572,1065.366,653.70853,672.55605,699.687,730.5174999999999,757.1835,780.5581,787.3209,804.7497400000002,893.1844280000015,0.016666666666666666,0.0,0.0,0.0,6000,101.867,126.47203883333333,10.21103449561594,374.73,109.83683,113.91055,120.2175,124.571,131.75225,138.8567,143.45145,153.7426500000001,191.73916500000166,0.0,0.0,0.0,0.0,6000,84.871,95.21420200000001,6.970432609878864,191.293,86.63974,87.8306,90.472,93.8125,98.0085,103.2381,106.9053,117.24213000000005,148.18623300000004,0.0,0.0,0.0,0.0,6000,83.291,96.14673333333334,8.903957896251656,339.789,86.10794,87.62384999999999,91.14675,94.723,99.31824999999999,104.61280000000001,108.16595000000001,119.35144000000001,193.58943500000254,0.0,0.0,0.0,0.0,655.0425,668.7925,682.6788,719.679,722.43483,754.79238,747.40927,789.3613519999997
screen,good,udp,9001,65536,8973,2000,nvme,direct-dsync,initialized,ordered-tuned,False,6000,475.338,600.4279164999999,45.4342033160833,715.555,490.02517,536.27445,556.18975,601.928,640.8905,655.7803,664.6817,680.6763100000001,706.852022,0.0,0.0,0.0,0.0,100.0,0,6000,543.815,659.4675785,42.54992712937948,881.547,550.37292,558.8847999999999,650.9780000000001,669.8240000000001,677.86925,698.1563000000001,706.0110999999999,801.75294,835.2939320000004,0.0,0.0,0.0,0.0,6000,48.745,60.2252855,13.019665171359941,129.623,50.15796,51.41695,53.80475,55.169,62.336,70.85040000000001,99.65160000000002,112.02625000000003,122.02913400000024,0.0,0.0,0.0,0.0,6000,26.737,33.07331933333333,9.162268108463076,150.419,28.01492,28.54995,29.425,30.204,31.739,39.2227,61.088000000000015,70.59046000000001,89.96136200000008,0.0,0.0,0.0,0.0,6000,27.554,33.6559145,7.874660150520132,103.575,28.67798,29.191,30.235,31.2655,32.912,38.598000000000006,59.08675000000001,64.97994000000001,74.35515500000004,0.0,0.0,0.0,0.0,543.6220000000001,641.385,602.0154,665.5714,633.93621,685.7624500000001,663.209125,708.2428689999999
screen,good,udp,9001,65536,8973,2000,nvme,direct-dsync,raw,none,False,6000,509.869,579.005546,43.82241068938225,825.402,517.73291,520.4737,533.70425,582.2785,611.5065,637.1248,649.7265,663.6989600000002,717.8911310000002,0.0,0.0,0.0,0.0,100.0,0,6000,541.272,666.631187,30.098757741038046,1191.029,591.1819800000001,608.6888,658.06075,668.0129999999999,677.11175,690.6272,699.3735,794.6547,826.0583120000006,0.016666666666666666,0.0,0.0,0.0,6000,43.901,52.480633166666664,5.091407464012281,100.32,44.74391,45.4869,49.228,52.668,53.96325,58.395500000000006,62.48685,67.67531000000001,84.85409000000043,0.0,0.0,0.0,0.0,6000,25.884,28.649415666666666,2.4910186884528227,45.592,26.49998,26.892,27.53875,28.082,28.772,29.6321,32.485350000000004,39.64155000000001,43.724039000000005,0.0,0.0,0.0,0.0,6000,26.388,29.532647833333332,2.571751886713019,52.239,26.997,27.4569,28.25175,28.948,29.80825,31.079300000000003,33.67345,41.10315000000001,44.3225090000001,0.0,0.0,0.0,0.0,527.1514999999999,631.2125000000001,555.3441,653.1363,595.0307099999999,697.26611,609.399538,726.1596259999998
screen,good,udp,9001,65536,8973,2000,nvme,direct-fdatasync,initialized,ordered-tuned,False,6000,523.998,619.1652523333333,36.588771968055006,1787.787,534.36547,562.54975,596.29125,619.8095000000001,632.4707500000001,656.9715,688.7901999999999,699.55495,735.1711310000001,0.016666666666666666,0.0,0.0,0.0,99.98333333333333,0,6000,550.071,685.8171801666666,38.947836158067965,1788.677,567.60857,618.575,663.139,689.594,700.06475,719.5839,728.31855,818.04118,860.1521730000004,0.03333333333333333,0.0,0.0,0.0,6000,52.716,62.10687716666666,13.181369014752551,302.168,54.00992,54.98995,56.7895,58.217,60.255250000000004,69.19890000000004,98.7382,110.72950000000002,152.71818000000147,0.0,0.0,0.0,0.0,6000,29.955,36.39519283333333,9.68506332027048,121.393,30.82198,31.4029,32.36475,33.301,35.185500000000005,42.6597,67.0477,76.43293000000007,90.182004,0.0,0.0,0.0,0.0,6000,29.872,36.64770416666667,7.689902534946892,92.454,31.25796,31.80295,32.9255,34.23,36.7975,40.458,61.026500000000006,67.39502999999999,75.78755800000012,0.0,0.0,0.0,0.0,595.2425000000001,632.0844999999999,621.9947,691.4214999999999,660.3237300000001,720.66561,694.3644789999998,772.617847
