footprint,layout,rows,phase,extension_phase,line_bytes,seed,rep,pattern,k,extension_denominator,compute_rounds,prefetch_extension,allocated_bytes,reserved_bytes,operations,extension_operations,useful_bytes,model_lines,model_pages,passes,elapsed_ns,ns_per_operation,checksum,logical_checksum,target_ns,calibration_batches,order_fingerprint
larger,split64+32,11184800,32,32,64,918273,0,random,8,8,0,0,1073745920,1073762304,11184800,1398100,760566400,23767700,12757662,1,378534911,33.8436906337,13654438538987279147,13654438538987279147,3000000,0,1829438261986933641
larger,split64+32,11184800,32,32,64,918273,0,random,32,8,0,0,1073745920,1073762304,11184800,1398100,760566400,23767700,12757662,1,394275363,35.2509980509,13654438538987279147,13654438538987279147,3000000,0,1829438261986933641
larger,split64+32,11184800,32,32,64,918273,0,random,8,1,0,0,1073745920,1073762304,11184800,11184800,1073740800,33554400,22544362,1,484424166,43.3109368071,16621594756376006176,16621594756376006176,3000000,0,1829438261986933641
larger,split64+32,11184800,32,32,64,918273,0,random,32,0,0,0,1073745920,1073762304,11184800,0,715827200,22369600,11359562,1,326922444,29.2291720907,7408965136162748450,7408965136162748450,3000000,0,1829438261986933641
larger,dense96,11184800,32,32,64,918273,1,random,32,8,0,0,1073741824,1073750016,11184800,1398100,760566400,17476177,11283165,1,365694432,32.6956612546,13654438538987279147,13654438538987279147,3000000,0,1829438261986933641
larger,dense96,11184800,32,32,64,918273,1,random,32,1,0,0,1073741824,1073750016,11184800,11184800,1073740800,22369600,11359562,1,476008351,42.5585035942,16621594756376006176,16621594756376006176,3000000,0,1829438261986933641
larger,dense96,11184800,32,32,64,918273,1,random,1,0,0,0,1073741824,1073750016,11184800,0,715827200,16777200,11272181,1,1676027169,149.84864897,7408965136162748450,7408965136162748450,3000000,0,1829438261986933641
larger,dense96,11184800,32,32,64,918273,1,random,8,8,0,0,1073741824,1073750016,11184800,1398100,760566400,17476177,11283165,1,363488890,32.4984702453,13654438538987279147,13654438538987279147,3000000,0,1829438261986933641
larger,dense96,11184800,32,32,64,918273,1,random,8,0,0,0,1073741824,1073750016,11184800,0,715827200,16777200,11272181,1,324129942,28.979502718,7408965136162748450,7408965136162748450,3000000,0,1829438261986933641
larger,dense96,11184800,32,32,64,918273,1,random,1,1,0,0,1073741824,1073750016,11184800,11184800,1073740800,22369600,11359562,1,1687438547,150.868906641,16621594756376006176,16621594756376006176,3000000,0,1829438261986933641
larger,dense96,11184800,32,32,64,918273,1,random,8,1,0,0,1073741824,1073750016,11184800,11184800,1073740800,22369600,11359562,1,451431333,40.3611448573,16621594756376006176,16621594756376006176,3000000,0,1829438261986933641
larger,dense96,11184800,32,32,64,918273,1,random,1,8,0,0,1073741824,1073750016,11184800,1398100,760566400,17476177,11283165,1,1673859488,149.654843001,13654438538987279147,13654438538987279147,3000000,0,1829438261986933641
larger,dense96,11184800,32,32,64,918273,1,random,32,0,0,0,1073741824,1073750016,11184800,0,715827200,16777200,11272181,1,332581268,29.7351108647,7408965136162748450,7408965136162748450,3000000,0,1829438261986933641
larger,split64+32,11184800,32,32,64,918273,1,random,1,1,0,0,1073745920,1073762304,11184800,11184800,1073740800,33554400,22544362,1,1674530298,149.714818146,16621594756376006176,16621594756376006176,3000000,0,1829438261986933641
larger,split64+32,11184800,32,32,64,918273,1,random,8,1,0,0,1073745920,1073762304,11184800,11184800,1073740800,33554400,22544362,1,483986996,43.271850726,16621594756376006176,16621594756376006176,3000000,0,1829438261986933641
larger,split64+32,11184800,32,32,64,918273,1,random,32,0,0,0,1073745920,1073762304,11184800,0,715827200,22369600,11359562,1,327254464,29.2588570202,7408965136162748450,7408965136162748450,3000000,0,1829438261986933641
larger,split64+32,11184800,32,32,64,918273,1,random,32,1,0,0,1073745920,1073762304,11184800,11184800,1073740800,33554400,22544362,1,515739939,46.1107877655,16621594756376006176,16621594756376006176,3000000,0,1829438261986933641
larger,split64+32,11184800,32,32,64,918273,1,random,32,8,0,0,1073745920,1073762304,11184800,1398100,760566400,23767700,12757662,1,394459013,35.2674176561,13654438538987279147,13654438538987279147,3000000,0,1829438261986933641
larger,split64+32,11184800,32,32,64,918273,1,random,8,0,0,0,1073745920,1073762304,11184800,0,715827200,22369600,11359562,1,326723523,29.2113871504,7408965136162748450,7408965136162748450,3000000,0,1829438261986933641
larger,split64+32,11184800,32,32,64,918273,1,random,1,8,0,0,1073745920,1073762304,11184800,1398100,760566400,23767700,12757662,1,1680665253,150.263326389,13654438538987279147,13654438538987279147,3000000,0,1829438261986933641
larger,split64+32,11184800,32,32,64,918273,1,random,8,8,0,0,1073745920,1073762304,11184800,1398100,760566400,23767700,12757662,1,380614402,34.0296117946,13654438538987279147,13654438538987279147,3000000,0,1829438261986933641
larger,split64+32,11184800,32,32,64,918273,1,random,1,0,0,0,1073745920,1073762304,11184800,0,715827200,22369600,11359562,1,1650981861,147.609421805,7408965136162748450,7408965136162748450,3000000,0,1829438261986933641
larger,padded128,11184800,32,32,64,918273,1,random,1,1,0,0,1431658496,1431666688,11184800,11184800,1073740800,22369600,11184800,1,1667916013,149.12345442,16621594756376006176,16621594756376006176,3000000,0,1829438261986933641
larger,padded128,11184800,32,32,64,918273,1,random,32,8,0,0,1431658496,1431666688,11184800,1398100,760566400,22369600,11184800,1,364711241,32.6077570453,13654438538987279147,13654438538987279147,3000000,0,1829438261986933641
larger,padded128,11184800,32,32,64,918273,1,random,8,1,0,0,1431658496,1431666688,11184800,11184800,1073740800,22369600,11184800,1,452960134,40.4978304485,16621594756376006176,16621594756376006176,3000000,0,1829438261986933641
larger,padded128,11184800,32,32,64,918273,1,random,1,8,0,0,1431658496,1431666688,11184800,1398100,760566400,22369600,11184800,1,1668386443,149.16551418,13654438538987279147,13654438538987279147,3000000,0,1829438261986933641
larger,padded128,11184800,32,32,64,918273,1,random,32,0,0,0,1431658496,1431666688,11184800,0,715827200,22369600,11184800,1,334187629,29.8787308669,7408965136162748450,7408965136162748450,3000000,0,1829438261986933641
larger,padded128,11184800,32,32,64,918273,1,random,8,8,0,0,1431658496,1431666688,11184800,1398100,760566400,22369600,11184800,1,352437482,31.5103964309,13654438538987279147,13654438538987279147,3000000,0,1829438261986933641
larger,padded128,11184800,32,32,64,918273,1,random,8,0,0,0,1431658496,1431666688,11184800,0,715827200,22369600,11184800,1,331998147,29.6829757349,7408965136162748450,7408965136162748450,3000000,0,1829438261986933641
larger,padded128,11184800,32,32,64,918273,1,random,1,0,0,0,1431658496,1431666688,11184800,0,715827200,22369600,11184800,1,1671562536,149.449479293,7408965136162748450,7408965136162748450,3000000,0,1829438261986933641
larger,padded128,11184800,32,32,64,918273,1,random,32,1,0,0,1431658496,1431666688,11184800,11184800,1073740800,22369600,11184800,1,478100772,42.7455807882,16621594756376006176,16621594756376006176,3000000,0,1829438261986933641
