scenario,policy,topology,mode,samples,source,size_bytes,chunk_bytes,mtu,rate_per_s,deadline_us,complete,deadline_pct,usd_per_object,usd_per_GiB,wire_amplification,retries,repairs,duplicates,drops,rejected,peak_active,reserved_payload_bytes,rewrites,delivery_p50_us,delivery_p90_us,delivery_p99_us,delivery_p99.9_us,control_p50_us,control_p90_us,control_p99_us,control_p99.9_us,confirmed_p50_us,confirmed_p90_us,confirmed_p99_us,confirmed_p99.9_us,first_p50_us,first_p90_us,first_p99_us,first_p99.9_us,remote_p50_us,remote_p90_us,remote_p99_us,remote_p99.9_us,max_depth,total_depth
fetch-16384,peer,fetch,fetch,384,a0,16384,65536,1500,2000,8000,384,100.0,3.808000000000024e-07,0.024956108800000158,1.162109375,0,0,0,0,0,5,163840,0,284.6659085206344,290.02216839351604,295.39279505963395,300.0967844047772,,,,,414.0838377927321,421.5446975503417,432.2349716315033,435.50915726547515,284.6659085206344,290.02216839351604,295.39279505963395,300.0967844047772,284.6659085206344,290.02216839351604,295.39279505963395,300.0967844047772,1,1
fetch-16384,blob,fetch,fetch,384,blob,16384,65536,1500,2000,8000,384,100.0,4.00000000000001e-07,0.026214400000000065,1.162109375,0,0,0,0,0,24,786432,0,6194.6333097956485,6544.280529015781,6915.7978919564,7145.657346980075,,,,,7771.666504452354,8298.80349964914,8851.265582030901,9199.546155422933,6194.6333097956485,6544.280529015781,6915.7978919564,7145.657346980075,6194.6333097956485,6544.280529015781,6915.7978919564,7145.657346980075,1,1
fetch-16384,cheapest,fetch,fetch,384,a0,16384,65536,1500,2000,8000,384,100.0,3.808000000000024e-07,0.024956108800000158,1.162109375,0,0,0,0,0,5,163840,0,284.6659085206344,290.02216839351604,295.39279505963395,300.0967844047772,,,,,414.0838377927321,421.5446975503417,432.2349716315033,435.50915726547515,284.6659085206344,290.02216839351604,295.39279505963395,300.0967844047772,284.6659085206344,290.02216839351604,295.39279505963395,300.0967844047772,1,1
fetch-16384,bounded-fetch,fetch,fetch,384,a0,16384,65536,1500,2000,8000,384,100.0,3.808000000000024e-07,0.024956108800000158,1.162109375,0,0,0,0,0,5,163840,0,284.6659085206344,290.02216839351604,295.39279505963395,300.0967844047772,,,,,414.0838377927321,421.5446975503417,432.2349716315033,435.50915726547515,284.6659085206344,290.02216839351604,295.39279505963395,300.0967844047772,284.6659085206344,290.02216839351604,295.39279505963395,300.0967844047772,1,1
fetch-65536,peer,fetch,fetch,96,a0,65536,65536,1500,50,8000,96,100.0,1.4822400000000026e-06,0.024285020160000042,1.130859375,0,0,0,0,0,2,262144,0,361.950811026819,367.19157874802477,370.81144063922113,371.74678499702367,,,,,491.1906999400744,499.037376489141,507.5813712470204,509.7576266428581,361.950811026819,367.19157874802477,370.81144063922113,371.74678499702367,361.950811026819,367.19157874802477,370.81144063922113,371.74678499702367,1,1
fetch-65536,blob,fetch,fetch,96,blob,65536,65536,1500,50,8000,96,100.0,3.999999999999997e-07,0.006553599999999995,1.130859375,0,0,0,0,0,3,393216,0,6293.385216680937,6645.386202120557,7219.3591849676695,7287.390889589428,,,,,7859.943853000186,8387.465200575927,9251.384546458567,9352.384940928487,6293.385216680937,6645.386202120557,7219.3591849676695,7287.390889589428,6293.385216680937,6645.386202120557,7219.3591849676695,7287.390889589428,1,1
fetch-65536,cheapest,fetch,fetch,96,blob,65536,65536,1500,50,8000,96,100.0,3.999999999999997e-07,0.006553599999999995,1.130859375,0,0,0,0,0,3,393216,0,6293.385216680937,6645.386202120557,7219.3591849676695,7287.390889589428,,,,,7859.943853000186,8387.465200575927,9251.384546458567,9352.384940928487,6293.385216680937,6645.386202120557,7219.3591849676695,7287.390889589428,6293.385216680937,6645.386202120557,7219.3591849676695,7287.390889589428,1,1
fetch-65536,bounded-fetch,fetch,fetch,96,blob,65536,65536,1500,50,8000,96,100.0,3.999999999999997e-07,0.006553599999999995,1.130859375,0,0,0,0,0,3,393216,0,6293.385216680937,6645.386202120557,7219.3591849676695,7287.390889589428,,,,,7859.943853000186,8387.465200575927,9251.384546458567,9352.384940928487,6293.385216680937,6645.386202120557,7219.3591849676695,7287.390889589428,6293.385216680937,6645.386202120557,7219.3591849676695,7287.390889589428,1,1
fetch-1048576,peer,fetch,fetch,96,a0,1048576,65536,1500,50,8000,96,100.0,2.3543039999999906e-05,0.024108072959999904,1.12261962890625,0,0,0,0,0,2,4194304,0,1244.6577701607093,1251.4346329880063,1797.112821058192,1801.1110571704337,,,,,1374.2519328414492,1384.8505633753484,1926.6303160040363,1929.9132829807681,362.2064418845448,367.6968398357276,420.35486686533704,421.1132529524896,1244.6577701607093,1251.4346329880063,1797.112821058192,1801.1110571704337,1,1
fetch-1048576,blob,fetch,fetch,96,blob,1048576,65536,1500,50,8000,96,22.916666666666668,3.999999999999997e-07,0.0004095999999999997,1.12261962890625,0,0,0,0,0,3,6291456,0,8093.398291699414,8864.543995300986,10208.433602607322,10679.270084465825,,,,,9675.245165299639,10529.506965780167,11808.261842483551,12666.340539592728,6305.290754308284,6645.386202120557,7306.091770444439,7496.616594283815,8093.398291699414,8864.543995300986,10208.433602607322,10679.270084465825,1,1
fetch-1048576,cheapest,fetch,fetch,96,blob,1048576,65536,1500,50,8000,96,22.916666666666668,3.999999999999997e-07,0.0004095999999999997,1.12261962890625,0,0,0,0,0,3,6291456,0,8093.398291699414,8864.543995300986,10208.433602607322,10679.270084465825,,,,,9675.245165299639,10529.506965780167,11808.261842483551,12666.340539592728,6305.290754308284,6645.386202120557,7306.091770444439,7496.616594283815,8093.398291699414,8864.543995300986,10208.433602607322,10679.270084465825,1,1
fetch-1048576,bounded-fetch,fetch,fetch,96,blob,1048576,65536,1500,50,8000,96,22.916666666666668,3.999999999999997e-07,0.0004095999999999997,1.12261962890625,0,0,0,0,0,3,6291456,0,8093.398291699414,8864.543995300986,10208.433602607322,10679.270084465825,,,,,9675.245165299639,10529.506965780167,11808.261842483551,12666.340539592728,6305.290754308284,6645.386202120557,7306.091770444439,7496.616594283815,8093.398291699414,8864.543995300986,10208.433602607322,10679.270084465825,1,1
regional-rate-25,balanced,regional,propagate,96,a0,1048576,65536,1500,25,10000,96,100.0,4.7147520000000864e-05,0.048279060480000885,8.98193359375,0,0,0,0,0,2,18874368,0,2427.586067674325,2434.5234168527822,3686.7899702594486,3699.8777325742913,187.49812294956064,190.37957930739503,195.57079972119536,195.8541005369299,2557.802837973344,2566.0862790523097,3816.330620677215,3828.6522304672435,176.70031086946256,181.8652854175598,311.46649544388737,316.4406980872684,2115.4241875896987,2120.910156245285,3226.8490306634035,3243.5052551860545,3,16
regional-rate-25,latency,regional,propagate,96,a0,1048576,65536,1500,25,10000,96,100.0,4.7147520000000864e-05,0.048279060480000885,8.98193359375,0,0,0,0,0,2,18874368,0,2427.586067674325,2434.5234168527822,3686.7899702594486,3699.8777325742913,187.49812294956064,190.37957930739503,195.57079972119536,195.8541005369299,2557.802837973344,2566.0862790523097,3816.330620677215,3828.6522304672435,176.70031086946256,181.8652854175598,311.46649544388737,316.4406980872684,2115.4241875896987,2120.910156245285,3226.8490306634035,3243.5052551860545,3,16
regional-rate-25,shallow,regional,propagate,96,a0,1048576,65536,1500,25,10000,96,100.0,4.7147520000000864e-05,0.048279060480000885,8.98193359375,0,0,0,0,0,3,28311552,0,4190.848467543572,5450.18492616649,7259.012569690113,8410.36453548865,187.668278360361,192.31090221193153,204.2274970599654,204.40791378625406,4370.943908395886,5629.365151583974,7436.811796074921,8588.220607039431,216.4514508662105,222.61791848349094,957.93306614378,1231.0969652797241,3940.5278914350492,5170.387926743308,7012.967025223359,8097.9390442112835,2,12
regional-rate-25,direct,regional,propagate,96,a0,1048576,65536,1500,25,10000,96,81.25,0.00014127360000000232,0.14466416640000238,8.98193359375,0,0,0,0,0,3,28311552,0,7763.616518386465,12393.785310431107,18348.043414213196,19266.769270898392,187.73179440565582,194.90609428909374,215.2887401791231,220.20798983967114,7943.886010806862,12573.754930182038,18525.84578496767,19444.65608763884,233.69159885431873,962.126176092308,3201.7500742900747,3353.376666102426,7625.73294916132,12052.911249833574,18278.885720001206,19123.623439230847,1,8
regional-rate-25,cost,regional,propagate,96,a0,1048576,65536,1500,25,10000,96,100.0,4.7147520000000864e-05,0.048279060480000885,8.98193359375,0,0,0,0,0,3,28311552,0,4265.810614935006,5501.378409851168,7331.283542887874,8437.643413540169,187.668278360361,192.8184446307714,207.59533128331532,208.66253458997528,4446.318742898351,5680.558635268651,7509.0827692726825,8615.49948509095,216.4514508662105,222.61791848349094,957.93306614378,1231.0969652797241,3940.5278914350492,5158.695926743327,7012.967025223359,8097.9390442112835,3,14
regional-rate-50,balanced,regional,propagate,96,a0,1048576,65536,1500,50,10000,96,100.0,4.7147520000000864e-05,0.048279060480000885,8.98193359375,0,0,0,0,0,3,28311552,0,2427.9483369992595,3212.169469771645,4224.313930704751,4773.171116209189,187.66827836095763,193.470265944954,206.74669622279248,222.42490824047744,2558.3760394835335,3340.9948720348766,4357.956244054409,4904.1337154413595,176.7589848068601,182.90698515013355,535.3340644997241,667.4017558059536,2115.626962049413,2747.8545056339644,3650.0840563891,4197.991671006513,3,16
regional-rate-50,latency,regional,propagate,96,a0,1048576,65536,1500,50,10000,96,100.0,4.7147520000000864e-05,0.048279060480000885,8.98193359375,0,0,0,0,0,3,28311552,0,2427.9483369992595,3212.169469771645,4224.313930704751,4773.171116209189,187.66827836095763,193.470265944954,206.74669622279248,222.42490824047744,2558.3760394835335,3340.9948720348766,4357.956244054409,4904.1337154413595,176.7589848068601,182.90698515013355,535.3340644997241,667.4017558059536,2115.626962049413,2747.8545056339644,3650.0840563891,4197.991671006513,3,16
regional-rate-50,shallow,regional,propagate,96,a0,1048576,65536,1500,50,10000,96,98.95833333333333,4.7147520000000864e-05,0.048279060480000885,8.98193359375,0,0,0,0,0,3,28311552,0,4191.416608132975,6563.317201956353,9488.101520077085,10001.087074201529,187.71474400701118,194.51654641597997,219.032682106329,223.0454003464174,4371.517851139972,6743.000177207386,9665.900746461944,10178.94314575226,216.6061321872403,527.2676635835087,1652.591093161253,1725.8290398806048,3940.872479338148,6220.756569932169,9241.736144713861,9682.872643701045,2,12
regional-rate-50,direct,regional,propagate,96,a0,1048576,65536,1500,50,10000,96,61.458333333333336,0.00014127360000000232,0.14466416640000238,8.98193359375,0,0,0,0,0,4,37748736,0,7769.266525989631,14115.26741633749,23054.96658132376,25093.8980757732,188.68161139835138,199.4178318369959,212.15932579947983,215.44478323203342,7956.07017576864,14297.682232714156,23234.753949945793,25272.869312004656,235.02476181158272,1707.290309103264,4615.328869191406,5139.863541379202,7631.460870887706,13998.857017968883,22837.108428347383,24972.904739767473,1,8
regional-rate-50,cost,regional,propagate,96,a0,1048576,65536,1500,50,10000,96,98.95833333333333,4.7147520000000864e-05,0.048279060480000885,8.98193359375,0,0,0,0,0,3,28311552,0,4266.130603795988,6584.713509202018,9561.258742378654,10044.407061029971,187.71474400701118,193.65606834943173,219.032682106329,223.0454003464174,4447.027288633006,6764.180609177987,9739.057968763515,10222.263132580703,216.6061321872403,527.2676635835087,1652.591093161253,1725.8290398806048,3940.872479338148,6220.756569932169,9241.736144713861,9682.872643701045,3,14
regional-rate-150,balanced,regional,propagate,96,a0,1048576,65536,1500,150,10000,96,100.0,4.714752000000086e-05,0.04827906048000088,8.98193359375,0,0,0,0,0,4,37748736,0,2429.91547637121,3934.8713558328163,5762.548082892519,6357.016619916854,187.8579782357374,205.80831520868378,210.7318061143019,213.71112426277986,2562.4667102803214,4063.679606522943,5890.366388936439,6486.177557725563,177.4703389761853,342.681873137346,1026.6875021545866,1174.8144156549765,2116.9934623269364,3504.353356952939,5312.0859695234085,5794.47661634587,3,16
regional-rate-150,latency,regional,propagate,96,a0,1048576,65536,1500,150,10000,96,100.0,4.714752000000086e-05,0.04827906048000088,8.98193359375,0,0,0,0,0,4,37748736,0,2429.91547637121,3934.8713558328163,5762.548082892519,6357.016619916854,187.8579782357374,205.80831520868378,210.7318061143019,213.71112426277986,2562.4667102803214,4063.679606522943,5890.366388936439,6486.177557725563,177.4703389761853,342.681873137346,1026.6875021545866,1174.8144156549765,2116.9934623269364,3504.353356952939,5312.0859695234085,5794.47661634587,3,16
regional-rate-150,shallow,regional,propagate,96,a0,1048576,65536,1500,150,10000,96,86.45833333333333,4.714752000000086e-05,0.04827906048000088,8.98193359375,0,0,0,0,0,4,37748736,0,6391.928406718616,10459.543934986868,13011.131985062053,14551.48294781286,189.51951136346906,207.526329101187,219.17752686109378,224.48672681964237,6570.21137638395,10640.297595544442,13194.375550740204,14746.101511236786,328.9012950910437,1284.0723478481377,2836.6594296226663,3019.081040566971,6047.219252142442,10166.584839102576,12694.989843250736,14230.433656288853,2,12
regional-rate-150,direct,regional,propagate,96,a0,1048576,65536,1500,150,10000,96,1.0416666666666667,0.00014127360000000286,0.14466416640000293,8.98193359375,0,0,0,0,0,17,160432128,0,46340.3822678104,94788.41588484161,103916.46874382274,105586.93656514992,207.92073366996556,227.83666365017052,249.51837823275125,255.36347191056132,46523.24314769431,94967.16820921036,104100.16513782412,105765.80577214833,3430.649958255428,6758.888212697013,10232.564640477227,12602.580827010857,45955.83709408395,94616.61215042943,103760.88622634267,105424.33293600514,1,8
regional-rate-150,cost,regional,propagate,96,a0,1048576,65536,1500,150,10000,96,86.45833333333333,4.714752000000086e-05,0.04827906048000088,8.98193359375,0,0,0,0,0,4,37748736,0,6444.3991521986845,10500.951431084108,13031.251006037182,14566.89149141773,189.51951136346906,207.81595414131152,216.29027271591255,224.1980014051243,6622.682121864018,10681.705091641681,13213.750313853814,14748.038987548145,328.9012950910437,1284.0723478481377,2836.6594296226663,3019.081040566971,6047.219252142444,10154.892839102573,12694.989843250736,14230.433656288853,3,14
regional-rate-200,balanced,regional,propagate,96,a0,1048576,65536,1500,200,10000,96,100.0,4.714752000000086e-05,0.04827906048000088,8.98193359375,0,0,0,0,0,4,37748736,0,2457.2150902499743,4183.197582675097,6551.04416708265,7140.10839912312,188.81849803174464,209.1783823361402,227.67461400147366,230.53526787688037,2601.4683316540204,4321.129380443679,6678.862473126578,7269.2693369318295,178.4521230783066,506.3671881833834,1234.3751357926571,1370.7487029804515,2121.701725989551,3713.5795471019883,5939.467245118592,6454.9470522255515,3,16
regional-rate-200,latency,regional,propagate,96,a0,1048576,65536,1500,200,10000,96,100.0,4.714752000000086e-05,0.04827906048000088,8.98193359375,0,0,0,0,0,4,37748736,0,2457.2150902499743,4183.197582675097,6551.04416708265,7140.10839912312,188.81849803174464,209.1783823361402,227.67461400147366,230.53526787688037,2601.4683316540204,4321.129380443679,6678.862473126578,7269.2693369318295,178.4521230783066,506.3671881833834,1234.3751357926571,1370.7487029804515,2121.701725989551,3713.5795471019883,5939.467245118592,6454.9470522255515,3,16
regional-rate-200,shallow,regional,propagate,96,a0,1048576,65536,1500,200,10000,96,60.416666666666664,4.714752000000086e-05,0.04827906048000088,8.98193359375,0,0,0,0,0,6,56623104,0,8495.051723387005,14588.330651864873,18566.315147976642,18702.713668229477,192.23597186874213,212.04058405758406,222.52148073583447,226.198471719394,8674.341975697796,14771.672734527043,18745.344974786574,18884.937175928924,550.17109023792,1500.1094419825022,3088.18720614879,3421.5759473375188,8097.151973027394,14306.111799666616,18209.591805500884,18299.01976984152,2,12
regional-rate-200,direct,regional,propagate,96,a0,1048576,65536,1500,200,10000,96,0.0,0.00014127360000000313,0.1446641664000032,8.98193359375,0,0,0,0,0,25,235929600,0,75390.36587719238,139075.64285432242,146633.92534571027,146920.6853013224,220.66758577961082,246.0966775633715,263.8375467335907,266.6285122354185,75584.6553526239,139253.84891845408,146812.9605042378,147099.0883847734,5623.262128210823,10417.241911737801,14719.382363114753,17115.547059970995,75187.10209994015,138906.46103019803,146455.46941498158,146782.1782609116,1,8
regional-rate-200,cost,regional,propagate,96,a0,1048576,65536,1500,200,10000,96,60.416666666666664,4.714752000000086e-05,0.04827906048000088,8.98193359375,0,0,0,0,0,6,56623104,0,8492.990295849107,14665.127291137365,18571.833206238916,18705.060033999092,193.46138676451574,213.02836002553568,226.75600986738462,229.30362932926286,8672.280548159899,14857.294348049867,18750.86303304885,18887.283541698536,550.17109023792,1500.1094419825022,3088.18720614879,3421.5759473375188,8097.190373027399,14306.13739966661,18208.42260550086,18277.857249841512,3,14
regional-repair-patient,balanced,regional,propagate,96,a0,1048576,65536,1500,100,10000,96,100.0,4.7147520000000864e-05,0.048279060480000885,8.98193359375,0,0,0,0,0,3,28311552,0,2428.580699585633,3669.120397218901,5322.205788975345,5516.795160547784,187.75203836575747,199.31875524828502,225.8865048658321,226.4957743158621,2559.019940841972,3802.6175846430697,5455.848102324975,5647.757759779953,177.03291060409538,309.5914961413946,878.5125332808644,929.928098780092,2116.0517183872144,3259.699140776069,4764.350216134372,4988.315430751773,3,16
regional-repair-patient,latency,regional,propagate,96,a0,1048576,65536,1500,100,10000,96,100.0,4.7147520000000864e-05,0.048279060480000885,8.98193359375,0,0,0,0,0,3,28311552,0,2428.580699585633,3669.120397218901,5322.205788975345,5516.795160547784,187.75203836575747,199.31875524828502,225.8865048658321,226.4957743158621,2559.019940841972,3802.6175846430697,5455.848102324975,5647.757759779953,177.03291060409538,309.5914961413946,878.5125332808644,929.928098780092,2116.0517183872144,3259.699140776069,4764.350216134372,4988.315430751773,3,16
regional-repair-patient,shallow,regional,propagate,96,a0,1048576,65536,1500,100,10000,96,95.83333333333333,4.714752000000086e-05,0.04827906048000088,8.98193359375,0,0,0,0,0,4,37748736,0,4201.174744485834,7379.973533315562,11902.201515680987,12866.734419527935,188.74432489405444,203.80203837126285,214.40992563590405,226.1540557329865,4388.756316715953,7558.129559604582,12082.03875558793,13045.676899179698,217.9392951449263,907.0182100349775,2361.241703808901,2623.281820062053,3946.442465650296,7119.932606561277,11566.43165241517,12607.095141313002,2,12
regional-repair-patient,direct,regional,propagate,96,a0,1048576,65536,1500,100,10000,96,11.458333333333334,0.0001830239799999931,0.18741655551999292,11.629045168558756,0,456,3622,0,0,12,113246208,0,26559.701439653552,57704.796233257,85239.15062063833,86793.72291104241,198.37998312458512,219.87485368298076,232.1772732770769,233.19296356125562,26744.397108744226,57883.14328078994,85417.03330821688,86971.37454257884,1944.5219287811196,4601.214447174978,9897.273266334409,12160.044982182691,26303.5851445093,57497.54153406761,85090.79949111032,86654.63651376248,1,8
regional-repair-patient,cost,regional,propagate,96,a0,1048576,65536,1500,100,10000,96,0.0,7.068480000000246e-05,0.07238123520000252,11.226348876953125,1536,96,0,3072,0,7,66060288,0,21442.13315583345,25978.761875577467,29606.83437096329,29752.09272391037,188.77410151526692,208.04171744057385,211.97220095837693,213.54804105777865,21572.06849198301,26107.27319204047,29747.681025142923,29897.461067651613,219.43422815680918,907.0182100349775,2378.183860852957,2929.934862559481,4766.161133512956,7597.623383527367,11899.914628805658,13039.226690231013,3,14
global-no-private,balanced,global-no-private,propagate,96,a0,1048576,65536,1500,15,100000,96,100.0,0.00018265343999999823,0.1870371225599982,8.98193359375,0,0,0,0,0,4,37748736,0,48189.58562628849,51567.57050833793,55521.867128226164,57547.78606547181,40309.418726102886,40912.93261763704,41915.18952238674,41994.66042650393,88642.65869800444,91885.8445181254,95549.82357093901,97624.22364733789,192.6072272634483,201.06637233303627,399.5274809836608,585.4695658452572,42973.310386447934,46816.926040083636,50727.86310768513,52282.56820274353,2,12
global-no-private,latency,global-no-private,propagate,96,a0,1048576,65536,1500,15,100000,96,100.0,0.00018265343999999823,0.1870371225599982,8.98193359375,0,0,0,0,0,4,37748736,0,48189.58562628849,51567.57050833793,55521.867128226164,57547.78606547181,40309.418726102886,40912.93261763704,41915.18952238674,41994.66042650393,88642.65869800444,91885.8445181254,95549.82357093901,97624.22364733789,192.6072272634483,201.06637233303627,399.5274809836608,585.4695658452572,42973.310386447934,46816.926040083636,50727.86310768513,52282.56820274353,2,12
global-no-private,shallow,global-no-private,propagate,96,a0,1048576,65536,1500,15,100000,96,100.0,0.00018265343999999823,0.1870371225599982,8.98193359375,0,0,0,0,0,4,37748736,0,48207.92450862587,51570.219146558666,55532.34263413793,57534.6057774806,40309.418726102886,40912.93261763704,41915.18952238674,41994.66042650393,88627.88867169095,91901.65900181537,95573.55481124265,97585.5560778977,192.6072272634483,201.06637233303627,399.5274809836608,585.4695658452572,42973.90135304013,46815.14905094763,50721.80738341999,52289.18800692345,2,12
global-no-private,direct,global-no-private,propagate,96,a0,1048576,65536,1500,15,100000,96,95.83333333333333,0.0005473920000000058,0.560529408000006,8.98193359375,0,0,0,0,0,5,47185920,0,63372.655113682384,82706.96058057404,109496.05201920927,110512.54345306447,40309.418726102886,40912.93261763704,41921.40185450791,41995.28165971605,104138.47804227503,122972.57852490422,149962.06604660017,150810.07887705122,193.30553897540085,215.96661801298615,1424.9888016614466,1879.7145779141924,58263.89285603809,77955.73749227173,104398.87684128304,105711.56746562802,1,8
global-no-private,cost,global-no-private,propagate,96,a0,1048576,65536,1500,15,100000,96,100.0,0.00018265343999999823,0.1870371225599982,8.98193359375,0,0,0,0,0,4,37748736,0,48283.63695956741,51650.827030243585,55605.499856439725,57577.925764309126,40309.418726102886,40912.93261763704,41915.18952238674,41994.66042650393,88700.64880911051,91982.26688550028,95646.71203354443,97628.87606472621,192.6072272634483,201.06637233303627,399.5274809836608,585.4695658452572,42973.90135304013,46803.45705094759,50721.80738341999,52289.18800692345,3,14
global-no-nat,balanced,global-no-nat,propagate,96,a0,1048576,65536,1500,15,100000,96,100.0,0.0001296124799999987,0.13272317951999868,8.98193359375,0,0,0,0,0,4,37748736,0,48189.58562628849,51567.57050833793,55521.867128226164,57547.78606547181,40309.418726102886,40912.93261763704,41915.18952238674,41994.66042650393,88642.65869800444,91885.8445181254,95549.82357093901,97624.22364733789,192.6072272634483,201.06637233303627,399.5274809836608,585.4695658452572,42973.310386447934,46816.926040083636,50727.86310768513,52282.56820274353,2,12
global-no-nat,latency,global-no-nat,propagate,96,a0,1048576,65536,1500,15,100000,96,100.0,0.0001296124799999987,0.13272317951999868,8.98193359375,0,0,0,0,0,4,37748736,0,48189.58562628849,51567.57050833793,55521.867128226164,57547.78606547181,40309.418726102886,40912.93261763704,41915.18952238674,41994.66042650393,88642.65869800444,91885.8445181254,95549.82357093901,97624.22364733789,192.6072272634483,201.06637233303627,399.5274809836608,585.4695658452572,42973.310386447934,46816.926040083636,50727.86310768513,52282.56820274353,2,12
global-no-nat,shallow,global-no-nat,propagate,96,a0,1048576,65536,1500,15,100000,96,100.0,4.1369279999999996e-05,0.042362142719999996,8.98193359375,0,0,0,0,0,5,47185920,0,56301.58146755493,61576.438764663064,67282.48782467097,69284.90749234169,40309.418726102886,40912.93261763704,41910.11836810108,41994.153311075366,96783.05531045538,101888.60613949841,107310.4442673838,109361.34507420777,192.5355108694057,198.0719311707071,387.1427580954827,387.9638415699729,39217.081892313494,40224.3878210737,41523.23922480418,42359.36305511365,3,15
global-no-nat,direct,global-no-nat,propagate,96,a0,1048576,65536,1500,15,100000,96,95.83333333333333,0.00038845920000000485,0.39778222080000497,8.98193359375,0,0,0,0,0,5,47185920,0,63372.655113682384,82706.96058057404,109496.05201920927,110512.54345306447,40309.418726102886,40912.93261763704,41921.40185450791,41995.28165971605,104138.47804227503,122972.57852490422,149962.06604660017,150810.07887705122,193.30553897540085,215.96661801298615,1424.9888016614466,1879.7145779141924,58263.89285603809,77955.73749227173,104398.87684128304,105711.56746562802,1,8
global-no-nat,cost,global-no-nat,propagate,96,a0,1048576,65536,1500,15,100000,96,100.0,4.1369279999999996e-05,0.042362142719999996,8.98193359375,0,0,0,0,0,5,47185920,0,56301.58146755493,61576.438764663064,67282.48782467097,69284.90749234169,40309.418726102886,40912.93261763704,41910.11836810108,41994.153311075366,96783.05531045538,101888.60613949841,107310.4442673838,109361.34507420777,192.5593976045493,198.0719311707071,387.1427580954827,387.9638415699729,39217.081892313494,40224.3878210737,41523.23922480418,42359.36305511365,3,16
fetch-1048576-tight,peer,fetch,fetch,96,a0,1048576,65536,1500,50,2000,96,100.0,2.3543039999999906e-05,0.024108072959999904,1.12261962890625,0,0,0,0,0,2,4194304,0,1244.6577701607093,1251.4346329880063,1797.112821058192,1801.1110571704337,,,,,1374.2519328414492,1384.8505633753484,1926.6303160040363,1929.9132829807681,362.2064418845448,367.6968398357276,420.35486686533704,421.1132529524896,1244.6577701607093,1251.4346329880063,1797.112821058192,1801.1110571704337,1,1
fetch-1048576-tight,blob,fetch,fetch,96,blob,1048576,65536,1500,50,2000,96,0.0,3.999999999999997e-07,0.0004095999999999997,1.12261962890625,0,0,0,0,0,3,6291456,0,8093.398291699414,8864.543995300986,10208.433602607322,10679.270084465825,,,,,9675.245165299639,10529.506965780167,11808.261842483551,12666.340539592728,6305.290754308284,6645.386202120557,7306.091770444439,7496.616594283815,8093.398291699414,8864.543995300986,10208.433602607322,10679.270084465825,1,1
fetch-1048576-tight,cheapest,fetch,fetch,96,blob,1048576,65536,1500,50,2000,96,0.0,3.999999999999997e-07,0.0004095999999999997,1.12261962890625,0,0,0,0,0,3,6291456,0,8093.398291699414,8864.543995300986,10208.433602607322,10679.270084465825,,,,,9675.245165299639,10529.506965780167,11808.261842483551,12666.340539592728,6305.290754308284,6645.386202120557,7306.091770444439,7496.616594283815,8093.398291699414,8864.543995300986,10208.433602607322,10679.270084465825,1,1
fetch-1048576-tight,bounded-fetch,fetch,fetch,96,a0,1048576,65536,1500,50,2000,96,100.0,2.3543039999999906e-05,0.024108072959999904,1.12261962890625,0,0,0,0,0,2,4194304,0,1244.6577701607093,1251.4346329880063,1797.112821058192,1801.1110571704337,,,,,1374.2519328414492,1384.8505633753484,1926.6303160040363,1929.9132829807681,362.2064418845448,367.6968398357276,420.35486686533704,421.1132529524896,1244.6577701607093,1251.4346329880063,1797.112821058192,1801.1110571704337,1,1
regional-hop-check,balanced,regional,propagate,96,a0,4096,65536,1500,100,10000,96,100.0,4.633599999999983e-07,0.12146704383999955,10.625,0,0,0,0,0,2,73728,0,209.93332295013533,212.8147793073822,218.0059997210905,218.28930053689967,187.41437854208925,190.37957930737866,195.57079972108477,195.85410053691885,389.50725112891814,395.7569586104255,398.5168731666343,401.0081512374684,45.77311086944246,49.65397826998378,53.74336211764239,54.80852152769332,152.97384085317026,156.98587642749226,160.69074493009975,161.0974917124382,2,11
regional-hop-check,direct,regional,propagate,96,a0,4096,65536,1500,100,10000,96,100.0,6.52799999999996e-07,0.17112760319999895,10.625,0,0,0,0,0,2,73728,0,221.2159785420954,224.43612915276935,229.37239972108802,229.65570053687233,187.41437854208925,190.37957930737866,195.57079972108477,195.85410053691885,401.2210835600699,407.47156269183324,410.2018443438479,412.6872183551872,45.75405100463831,49.65397826998378,54.99429164141844,56.1471577070217,158.1616975427387,162.48385506158957,165.89950048560712,166.30624726799536,1,8
regional-hop-check,cost,regional,propagate,96,a0,4096,65536,1500,100,10000,96,100.0,2.7391999999999916e-07,0.07180648447999978,10.625,0,0,0,0,0,2,73728,0,279.6597639073443,288.5052496323864,297.4585138105372,300.5781983870815,187.41437854208925,190.37957930737866,195.57079972108477,195.85410053691885,459.3285267841129,467.9607008911388,475.96052901561484,483.8638180617605,45.77311086944246,49.65397826998378,53.74336211764239,54.80852152769332,155.0739404273918,159.0914555811687,162.65341622612178,163.22915144590064,3,14
